Voltage U1;Corriente IA
7,05;0,24
7,08;0,25
7,1;0,27
7,13;0,26
7,15;0,27
7,17;0,27
7,2;0,28
7,22;0,29
7,25;0,29
7,27;0,28
7,3;0,29
7,32;0,27
7,35;0,29
7,37;0,27
7,39;0,29
7,42;0,29
7,44;0,32
7,47;0,28
7,49;0,31
7,52;0,27
7,54;0,29
7,57;0,25
7,59;0,26
7,61;0,23
7,64;0,26
7,66;0,22
7,69;0,26
7,71;0,24
7,74;0,27
7,76;0,25
7,78;0,28
7,81;0,27
7,83;0,3
7,86;0,26
7,88;0,29
7,91;0,28
7,93;0,3
7,96;0,3
7,98;0,29
8;0,29
8,03;0,31
8,05;0,3
8,08;0,32
8,1;0,31
8,13;0,3
8,15;0,31
8,18;0,3
8,2;0,3
8,22;0,31
8,25;0,31
8,27;0,29
8,3;0,28
8,32;0,28
8,35;0,3
8,37;0,28
8,4;0,28
8,42;0,27
8,44;0,27
8,47;0,27
8,49;0,28
8,52;0,27
8,54;0,31
8,57;0,28
8,59;0,29
8,62;0,28
8,64;0,31
8,66;0,29
8,69;0,32
8,71;0,27
8,74;0,29
8,76;0,26
8,79;0,3
8,81;0,28
8,84;0,31
8,86;0,26
8,88;0,32
8,91;0,29
8,93;0,33
8,96;0,29
8,98;0,32
9,01;0,28
9,03;0,32
9,05;0,28
9,08;0,32
9,1;0,26
9,13;0,29
9,15;0,26
9,18;0,29
9,2;0,27
9,23;0,31
9,25;0,28
9,27;0,35
9,3;0,33
9,32;0,36
9,35;0,33
9,37;0,35
9,4;0,31
9,42;0,34
9,45;0,3
9,47;0,33
9,49;0,31
9,52;0,33
9,54;0,32
9,57;0,34
9,59;0,32
9,62;0,37
9,64;0,34
9,67;0,34
9,69;0,32
9,71;0,33
9,74;0,33
9,76;0,34
9,79;0,32
9,81;0,34
9,84;0,32
9,86;0,33
9,89;0,35
9,91;0,35
9,93;0,35
9,96;0,34
9,98;0,34
10,01;0,36
10,03;0,37
10,06;0,35
10,08;0,37
10,1;0,34
10,13;0,35
10,15;0,36
10,18;0,37
10,2;0,35
10,23;0,37
10,25;0,34
10,28;0,36
10,3;0,34
10,32;0,35
10,35;0,35
10,37;0,38
10,4;0,35
10,42;0,38
10,45;0,36
10,47;0,4
10,5;0,38
10,52;0,4
10,54;0,37
10,57;0,38
10,59;0,36
10,62;0,4
10,64;0,37
10,67;0,39
10,69;0,36
10,72;0,39
10,74;0,38
10,76;0,41
10,79;0,38
10,81;0,4
10,84;0,37
10,86;0,39
10,89;0,38
10,91;0,41
10,94;0,39
10,96;0,41
10,98;0,39
11,01;0,43
11,03;0,42
11,06;0,42
11,08;0,39
11,11;0,41
11,13;0,38
11,15;0,41
11,18;0,37
11,2;0,38
11,23;0,37
11,25;0,39
11,28;0,38
11,3;0,39
11,33;0,37
11,35;0,41
11,37;0,4
11,4;0,41
11,42;0,41
11,45;0,42
11,47;0,44
11,5;0,44
11,52;0,42
11,55;0,43
11,57;0,44
11,59;0,43
11,62;0,46
11,64;0,45
11,67;0,46
11,69;0,46
11,72;0,46
11,74;0,46
11,77;0,47
11,79;0,42
11,81;0,44
11,84;0,42
11,86;0,44
11,89;0,44
11,91;0,45
11,94;0,43
11,96;0,46
11,99;0,44
12,01;0,48
12,03;0,43
12,06;0,44
12,08;0,42
12,11;0,46
12,13;0,43
12,16;0,47
12,18;0,44
12,21;0,5
12,23;0,47
12,25;0,5
12,28;0,47
12,3;0,5
12,33;0,46
12,35;0,52
12,38;0,47
12,4;0,5
12,42;0,47
12,45;0,5
12,47;0,49
12,5;0,52
12,52;0,47
12,55;0,52
12,57;0,49
12,6;0,52
12,62;0,49
12,64;0,51
12,67;0,49
12,69;0,52
12,72;0,49
12,74;0,52
12,77;0,49
12,79;0,51
12,82;0,52
12,84;0,53
12,86;0,53
12,89;0,55
12,91;0,52
12,94;0,55
12,96;0,54
12,99;0,54
13,01;0,54
13,04;0,53
13,06;0,52
13,08;0,55
13,11;0,55
13,13;0,57
13,16;0,57
13,18;0,56
13,21;0,57
13,23;0,57
13,26;0,56
13,28;0,56
13,3;0,56
13,33;0,54
13,35;0,55
13,38;0,53
13,4;0,56
13,43;0,55
13,45;0,55
13,47;0,55
13,5;0,56
13,52;0,55
13,55;0,59
13,57;0,58
13,6;0,6
13,62;0,58
13,65;0,59
13,67;0,59
13,69;0,63
13,72;0,59
13,74;0,62
13,77;0,58
13,79;0,62
13,82;0,62
13,84;0,65
13,87;0,62
13,89;0,66
13,91;0,61
13,94;0,67
13,96;0,63
13,99;0,65
14,01;0,62
14,04;0,63
14,06;0,59
14,09;0,63
14,11;0,58
14,13;0,61
14,16;0,58
14,18;0,6
14,21;0,6
14,23;0,63
14,26;0,6
14,28;0,66
14,31;0,63
14,33;0,65
14,35;0,65
14,38;0,67
14,4;0,64
14,43;0,66
14,45;0,62
14,48;0,64
14,5;0,62
14,52;0,62
14,55;0,64
14,57;0,64
14,6;0,63
14,62;0,63
14,65;0,62
14,67;0,65
14,7;0,65
14,72;0,62
14,74;0,62
14,77;0,6
14,79;0,62
14,82;0,63
14,84;0,62
14,87;0,62
14,89;0,62
14,92;0,61
14,94;0,64
14,96;0,65
14,99;0,65
15,01;0,65
15,04;0,64
15,06;0,64
15,09;0,66
15,11;0,66
15,14;0,66
15,16;0,65
15,18;0,64
15,21;0,65
15,23;0,66
15,26;0,64
15,28;0,66
15,31;0,64
15,33;0,66
15,36;0,66
15,38;0,67
15,4;0,68
15,43;0,68
15,45;0,65
15,48;0,68
15,5;0,64
15,53;0,65
15,55;0,64
15,57;0,65
15,6;0,63
15,62;0,63
15,65;0,61
15,67;0,65
15,7;0,63
15,72;0,65
15,75;0,64
15,77;0,67
15,79;0,66
15,82;0,69
15,84;0,66
15,87;0,67
15,89;0,65
15,92;0,65
15,94;0,63
15,97;0,65
15,99;0,62
16,01;0,67
16,04;0,66
16,06;0,7
16,09;0,69
16,11;0,71
16,14;0,72
16,16;0,74
16,19;0,7
16,21;0,72
16,23;0,67
16,26;0,68
16,28;0,66
16,31;0,66
16,33;0,65
16,36;0,67
16,38;0,66
16,41;0,69
16,43;0,68
16,45;0,68
16,48;0,72
16,5;0,73
16,53;0,74
16,55;0,73
16,58;0,73
16,6;0,74
16,63;0,76
16,65;0,73
16,67;0,74
16,7;0,71
16,72;0,72
16,75;0,71
16,77;0,74
16,8;0,72
16,82;0,75
16,84;0,72
16,87;0,78
16,89;0,75
16,92;0,79
16,94;0,77
16,97;0,78
16,99;0,74
17,02;0,77
17,04;0,74
17,06;0,79
17,09;0,74
17,11;0,76
17,14;0,76
17,16;0,8
17,19;0,78
17,21;0,83
17,24;0,8
17,26;0,84
17,28;0,81
17,31;0,84
17,33;0,81
17,36;0,85
17,38;0,8
17,41;0,84
17,43;0,81
17,46;0,85
17,48;0,83
17,5;0,86
17,53;0,83
17,55;0,85
17,58;0,83
17,6;0,89
17,63;0,87
17,65;0,88
17,68;0,86
17,7;0,86
17,72;0,85
17,75;0,88
17,77;0,84
17,8;0,86
17,82;0,84
17,85;0,86
17,87;0,88
17,89;0,9
17,92;0,89
17,94;0,91
17,97;0,9
17,99;0,92
18,02;0,94
18,04;0,94
18,07;0,95
18,09;0,95
18,11;0,93
18,14;0,94
18,16;0,94
18,19;0,92
18,21;0,93
18,24;0,91
18,26;0,92
18,29;0,89
18,31;0,9
18,33;0,92
18,36;0,95
18,38;0,93
18,41;0,96
18,43;0,92
18,46;0,97
18,48;0,95
18,51;0,96
18,53;0,93
18,55;0,94
18,58;0,91
18,6;0,96
18,63;0,93
18,65;0,94
18,68;0,92
18,7;0,95
18,73;0,93
18,75;0,97
18,77;0,93
18,8;0,97
18,82;0,95
18,85;0,96
18,87;0,94
18,9;0,96
18,92;0,92
18,94;0,95
18,97;0,92
18,99;0,95
19,02;0,93
19,04;0,95
19,07;0,95
19,09;0,99
19,12;0,96
19,14;0,99
19,16;0,95
19,19;0,97
19,21;0,93
19,24;0,94
19,26;0,92
19,29;0,94
19,31;0,9
19,34;0,94
19,36;0,92
19,38;0,94
19,41;0,93
19,43;0,94
19,46;0,92
19,48;0,94
19,51;0,91
19,53;0,92
19,56;0,9
19,58;0,92
19,6;0,91
19,63;0,91
19,65;0,88
19,68;0,9
19,7;0,89
19,73;0,91
19,75;0,89
19,78;0,88
19,8;0,9
19,82;0,9
19,85;0,9
19,87;0,91
19,9;0,88
19,92;0,88
19,95;0,88
19,97;0,87
19,99;0,88
20,02;0,87
20,04;0,86
20,07;0,88
20,09;0,87
20,12;0,86
20,14;0,87
20,17;0,86
20,19;0,89
20,21;0,87
20,24;0,87
20,26;0,87
20,29;0,89
20,31;0,87
20,34;0,9
20,36;0,85
20,39;0,87
20,41;0,85
20,43;0,87
20,46;0,85
20,48;0,88
20,51;0,84
20,53;0,92
20,56;0,89
20,58;0,92
20,61;0,9
20,63;0,91
20,65;0,88
20,68;0,92
20,7;0,87
20,73;0,9
20,75;0,87
20,78;0,89
20,8;0,88
20,83;0,92
20,85;0,89
20,87;0,91
20,9;0,88
20,92;0,92
20,95;0,89
20,97;0,92
21;0,91
21,02;0,92
21,05;0,9
21,07;0,94
21,09;0,92
21,12;0,95
21,14;0,94
21,17;0,95
21,19;0,94
21,22;0,96
21,24;0,96
21,26;1
21,29;1
21,31;0,99
21,34;1
21,36;1
21,39;1,01
21,41;1,02
21,44;1,01
21,46;1,01
21,48;1,01
21,51;1
21,53;1,06
21,56;1,06
21,58;1,07
21,61;1,06
21,63;1,08
21,66;1,09
21,68;1,12
21,7;1,1
21,73;1,12
21,75;1,1
21,78;1,13
21,8;1,12
21,83;1,14
21,85;1,13
21,88;1,16
21,9;1,13
21,92;1,18
21,95;1,17
21,97;1,2
22;1,2
22,02;1,23
22,05;1,21
22,07;1,25
22,1;1,22
22,12;1,27
22,14;1,24
22,17;1,27
22,19;1,26
22,22;1,28
22,24;1,25
22,27;1,3
22,29;1,27
22,31;1,31
22,34;1,29
22,36;1,33
22,39;1,32
22,41;1,37
22,44;1,33
22,46;1,37
22,49;1,36
22,51;1,38
22,53;1,37
22,56;1,38
22,58;1,36
22,61;1,4
22,63;1,38
22,66;1,41
22,68;1,4
22,71;1,4
22,73;1,4
22,75;1,41
22,78;1,39
22,8;1,41
22,83;1,39
22,85;1,38
22,88;1,38
22,9;1,39
22,93;1,4
22,95;1,39
22,97;1,39
23;1,4
23,02;1,4
23,05;1,4
23,07;1,42
23,1;1,41
23,12;1,44
23,15;1,43
23,17;1,42
23,19;1,42
23,22;1,43
23,24;1,41
23,27;1,45
23,29;1,41
23,32;1,42
23,34;1,4
23,36;1,43
23,39;1,4
23,41;1,42
23,44;1,36
23,46;1,39
23,49;1,36
23,51;1,38
23,54;1,34
23,56;1,36
23,58;1,32
23,61;1,35
23,63;1,32
23,66;1,36
23,68;1,31
23,71;1,33
23,73;1,3
23,76;1,33
23,78;1,3
23,8;1,32
23,83;1,28
23,85;1,33
23,88;1,31
23,9;1,32
23,93;1,3
23,95;1,31
23,98;1,28
24;1,32
24,02;1,28
24,05;1,3
24,07;1,28
24,1;1,29
24,12;1,27
24,15;1,29
24,17;1,25
24,2;1,28
24,22;1,24
24,24;1,25
24,27;1,22
24,29;1,22
24,32;1,21
24,34;1,22
24,37;1,2
24,39;1,21
24,42;1,17
24,44;1,18
24,46;1,18
24,49;1,19
24,51;1,17
24,54;1,17
24,56;1,15
24,59;1,17
24,61;1,17
24,63;1,16
24,66;1,16
24,68;1,16
24,71;1,16
24,73;1,18
24,76;1,18
24,78;1,18
24,81;1,19
24,83;1,15
24,85;1,18
24,88;1,15
24,9;1,14
24,93;1,12
24,95;1,14
24,98;1,11
25;1,14
25,03;1,1
25,05;1,15
25,07;1,13
25,1;1,16
25,12;1,13
25,15;1,14
25,17;1,12
25,2;1,18
25,22;1,14
25,25;1,17
25,27;1,13
25,29;1,16
25,32;1,16
25,34;1,19
25,37;1,15
25,39;1,19
25,42;1,16
25,44;1,19
25,47;1,19
25,49;1,21
25,51;1,19
25,54;1,23
25,56;1,2
25,59;1,26
25,61;1,24
25,64;1,26
25,66;1,24
25,68;1,25
25,71;1,23
25,73;1,28
25,76;1,25
25,78;1,28
25,81;1,25
25,83;1,28
25,86;1,29
25,88;1,3
25,9;1,29
25,93;1,34
25,95;1,33
25,98;1,36
26;1,38
26,03;1,4
26,05;1,41
26,08;1,42
26,1;1,41
26,12;1,43
26,15;1,44
26,17;1,46
26,2;1,5
26,22;1,51
26,25;1,51
26,27;1,52
26,3;1,54
26,32;1,57
26,34;1,59
26,37;1,58
26,39;1,59
26,42;1,59
26,44;1,62
26,47;1,62
26,49;1,63
26,52;1,62
26,54;1,63
26,56;1,64
26,59;1,68
26,61;1,68
26,64;1,71
26,66;1,71
26,69;1,75
26,71;1,74
26,73;1,78
26,76;1,77
26,78;1,81
26,81;1,79
26,83;1,82
26,86;1,81
26,88;1,86
26,91;1,84
26,93;1,9
26,95;1,87
26,98;1,92
27;1,91
27,03;1,95
27,05;1,95
27,08;1,99
27,1;1,95
27,13;2
27,15;1,97
27,17;2
27,2;1,97
27,22;1,99
27,25;1,96
27,27;2
27,3;1,97
27,32;2,01
27,35;1,99
27,37;2,02
27,39;2,03
27,42;2,06
27,44;2,04
27,47;2,08
27,49;2,06
27,52;2,08
27,54;2,07
27,57;2,07
27,59;2,06
27,61;2,06
27,64;2,03
27,66;2,07
27,69;2,05
27,71;2,06
27,74;2,05
27,76;2,05
27,78;2,05
27,81;2,05
27,83;2,03
27,86;2,03
27,88;2,01
27,91;2
27,93;1,99
27,96;1,98
27,98;1,99
28;1,98
28,03;1,98
28,05;1,97
28,08;1,95
28,1;1,94
28,13;1,95
28,15;1,94
28,18;1,94
28,2;1,91
28,22;1,9
28,25;1,9
28,27;1,92
28,3;1,89
28,32;1,89
28,35;1,87
28,37;1,85
28,4;1,85
28,42;1,85
28,44;1,82
28,47;1,82
28,49;1,77
28,52;1,79
28,54;1,78
28,57;1,77
28,59;1,75
28,62;1,74
28,64;1,71
28,66;1,72
28,69;1,68
28,71;1,69
28,74;1,65
28,76;1,65
28,79;1,63
28,81;1,64
28,84;1,6
28,86;1,64
28,88;1,6
28,91;1,62
28,93;1,59
28,96;1,6
28,98;1,57
29,01;1,58
29,03;1,52
29,05;1,54
29,08;1,51
29,1;1,52
29,13;1,51
29,15;1,51
29,18;1,49
29,2;1,51
29,23;1,49
29,25;1,52
29,27;1,49
29,3;1,48
29,32;1,46
29,35;1,45
29,37;1,43
29,4;1,44
29,42;1,42
29,45;1,41
29,47;1,39
29,49;1,39
29,52;1,4
29,54;1,4
29,57;1,39
29,59;1,4
29,62;1,39
29,64;1,4
29,67;1,42
29,69;1,41
29,71;1,42
29,74;1,4
29,76;1,38
29,79;1,38
29,81;1,39
29,84;1,38
29,86;1,4
29,89;1,37
29,91;1,39
29,93;1,39
29,96;1,41
29,98;1,43
30,01;1,45
30,03;1,42
30,06;1,45
30,08;1,42
30,1;1,47
30,13;1,45
30,15;1,46
30,18;1,43
30,2;1,47
30,23;1,45
30,25;1,5
30,28;1,47
30,3;1,51
30,32;1,51
30,35;1,56
30,37;1,54
30,4;1,6
30,42;1,56
30,45;1,6
30,47;1,59
30,5;1,61
30,52;1,61
30,54;1,64
30,57;1,62
30,59;1,67
30,62;1,66
30,64;1,72
30,67;1,71
30,69;1,74
30,72;1,76
30,74;1,8
30,76;1,8
30,79;1,84
30,81;1,81
30,84;1,86
30,86;1,85
30,89;1,87
30,91;1,88
30,94;1,91
30,96;1,91
30,98;1,96
31,01;1,96
31,03;1,99
31,06;2,02
31,08;2,06
31,11;2,08
31,13;2,1
31,15;2,11
31,18;2,14
31,2;2,17
31,23;2,18
31,25;2,21
31,28;2,21
31,3;2,24
31,33;2,26
31,35;2,3
31,37;2,32
31,4;2,34
31,42;2,34
31,45;2,4
31,47;2,41
31,5;2,44
31,52;2,45
31,55;2,47
31,57;2,47
31,59;2,51
31,62;2,49
31,64;2,54
31,67;2,53
31,69;2,57
31,72;2,56
31,74;2,61
31,77;2,59
31,79;2,66
31,81;2,64
31,84;2,69
31,86;2,66
31,89;2,7
31,91;2,69
31,94;2,75
31,96;2,7
31,99;2,75
32,01;2,7
32,03;2,75
32,06;2,73
32,08;2,77
32,11;2,74
32,13;2,78
32,16;2,75
32,18;2,82
32,2;2,78
32,23;2,81
32,25;2,76
32,28;2,77
32,3;2,74
32,33;2,76
32,35;2,72
32,38;2,75
32,4;2,71
32,42;2,73
32,45;2,72
32,47;2,75
32,5;2,71
32,52;2,72
32,55;2,69
32,57;2,71
32,6;2,68
32,62;2,7
32,64;2,67
32,67;2,67
32,69;2,63
32,72;2,65
32,74;2,61
32,77;2,62
32,79;2,58
32,82;2,58
32,84;2,56
32,86;2,54
32,89;2,5
32,91;2,53
32,94;2,5
32,96;2,48
32,99;2,45
33,01;2,42
33,04;2,42
33,06;2,41
33,08;2,36
33,11;2,34
33,13;2,31
33,16;2,28
33,18;2,3
33,21;2,26
33,23;2,25
33,26;2,21
33,28;2,21
33,3;2,17
33,33;2,19
33,35;2,14
33,38;2,15
33,4;2,1
33,43;2,12
33,45;2,08
33,47;2,09
33,5;2,03
33,52;2,04
33,55;1,99
33,57;2,02
33,6;1,97
33,62;1,99
33,65;1,96
33,67;1,97
33,69;1,92
33,72;1,94
33,74;1,88
33,77;1,89
33,79;1,83
33,82;1,84
33,84;1,8
33,87;1,82
33,89;1,78
33,91;1,82
33,94;1,78
33,96;1,8
33,99;1,76
34,01;1,78
34,04;1,76
34,06;1,77
34,09;1,72
34,11;1,74
34,13;1,71
34,16;1,73
34,18;1,72
34,21;1,7
34,23;1,67
34,26;1,7
34,28;1,69
34,31;1,71
34,33;1,69
34,35;1,69
34,38;1,72
34,4;1,72
34,43;1,72
34,45;1,73
34,48;1,7
34,5;1,7
34,52;1,69
34,55;1,67
34,57;1,7
34,6;1,68
34,62;1,68
34,65;1,68
34,67;1,69
34,7;1,69
34,72;1,71
34,74;1,71
34,77;1,75
34,79;1,74
34,82;1,76
34,84;1,75
34,87;1,79
34,89;1,77
34,92;1,81
34,94;1,78
34,96;1,81
34,99;1,8
35,01;1,85
35,04;1,84
35,06;1,89
35,09;1,85
35,11;1,92
35,14;1,91
35,16;1,96
35,18;1,95
35,21;1,98
35,23;1,97
35,26;2,01
35,28;1,98
35,31;2,04
35,33;2
35,36;2,05
35,38;2,05
35,4;2,12
35,43;2,12
35,45;2,18
35,48;2,18
35,5;2,25
35,53;2,25
35,55;2,3
35,57;2,29
35,6;2,33
35,62;2,32
35,65;2,39
35,67;2,37
35,7;2,43
35,72;2,44
35,75;2,49
35,77;2,51
35,79;2,57
35,82;2,56
35,84;2,63
35,87;2,62
35,89;2,66
35,92;2,66
35,94;2,69
35,97;2,71
35,99;2,75
36,01;2,77
36,04;2,81
36,06;2,82
36,09;2,85
36,11;2,9
36,14;2,94
36,16;2,96
36,19;2,99
36,21;3,01
36,23;3,05
36,26;3,08
36,28;3,09
36,31;3,12
36,33;3,14
36,36;3,16
36,38;3,19
36,41;3,23
36,43;3,25
36,45;3,31
36,48;3,31
36,5;3,35
36,53;3,36
36,55;3,4
36,58;3,41
36,6;3,44
36,62;3,42
36,65;3,46
36,67;3,44
36,7;3,49
36,72;3,47
36,75;3,49
36,77;3,47
36,8;3,5
36,82;3,48
36,84;3,53
36,87;3,51
36,89;3,55
36,92;3,53
36,94;3,56
36,97;3,56
36,99;3,59
37,02;3,56
37,04;3,57
37,06;3,54
37,09;3,56
37,11;3,55
37,14;3,56
37,16;3,53
37,19;3,54
37,21;3,51
37,24;3,53
37,26;3,5
37,28;3,5
37,31;3,48
37,33;3,48
37,36;3,45
37,38;3,46
37,41;3,42
37,43;3,41
37,46;3,36
37,48;3,36
37,5;3,32
37,53;3,31
37,55;3,26
37,58;3,27
37,6;3,22
37,63;3,22
37,65;3,18
37,68;3,17
37,7;3,14
37,72;3,15
37,75;3,09
37,77;3,09
37,8;3,06
37,82;3,05
37,85;3,03
37,87;3,01
37,89;2,96
37,92;2,94
37,94;2,91
37,97;2,89
37,99;2,88
38,02;2,81
38,04;2,79
38,07;2,74
38,09;2,72
38,11;2,69
38,14;2,67
38,16;2,61
38,19;2,6
38,21;2,55
38,24;2,57
38,26;2,5
38,29;2,49
38,31;2,44
38,33;2,43
38,36;2,38
38,38;2,4
38,41;2,35
38,43;2,37
38,46;2,32
38,48;2,33
38,51;2,28
38,53;2,29
38,55;2,23
38,58;2,24
38,6;2,19
38,63;2,2
38,65;2,15
38,68;2,17
38,7;2,14
38,73;2,16
38,75;2,1
38,77;2,13
38,8;2,08
38,82;2,1
38,85;2,06
38,87;2,07
38,9;2,02
38,92;2,04
38,94;2
38,97;2,03
38,99;1,98
39,02;1,98
39,04;1,96
39,07;1,99
39,09;1,96
39,12;1,97
39,14;1,93
39,16;1,96
39,19;1,95
39,21;1,97
39,24;1,95
39,26;1,96
39,29;1,94
39,31;1,99
39,34;1,99
39,36;2,01
39,38;2,01
39,41;2,01
39,43;2,02
39,46;2,03
39,48;2,01
39,51;2,03
39,53;2,02
39,56;2,03
39,58;2,03
39,6;2,03
39,63;2,07
39,65;2,09
39,68;2,11
39,7;2,13
39,73;2,14
39,75;2,15
39,78;2,2
39,8;2,2
39,82;2,23
39,85;2,21
39,87;2,25
39,9;2,25
39,92;2,3
39,95;2,28
39,97;2,32
39,99;2,32
40,02;2,37
40,04;2,38
40,07;2,44
40,09;2,45
40,12;2,51
40,14;2,49
40,17;2,57
40,19;2,57
40,21;2,61
40,24;2,61
40,26;2,65
40,29;2,64
40,31;2,71
40,34;2,7
40,36;2,76
40,39;2,76
40,41;2,82
40,43;2,82
40,46;2,89
40,48;2,9
40,51;2,98
40,53;2,97
40,56;3,04
40,58;3,06
40,61;3,13
40,63;3,14
40,65;3,19
40,68;3,19
40,7;3,25
40,73;3,27
40,75;3,33
40,78;3,36
40,8;3,41
40,83;3,43
40,85;3,49
40,87;3,52
40,9;3,59
40,92;3,59
40,95;3,62
40,97;3,65
41;3,7
41,02;3,72
41,05;3,76
41,07;3,77
41,09;3,81
41,12;3,83
41,14;3,86
41,17;3,9
41,19;3,94
41,22;3,96
41,24;4
41,26;4,01
41,29;4,05
41,31;4,08
41,34;4,1
41,36;4,12
41,39;4,15
41,41;4,15
41,44;4,18
41,46;4,2
41,48;4,22
41,51;4,26
41,53;4,26
41,56;4,28
41,58;4,3
41,61;4,32
41,63;4,34
41,66;4,36
41,68;4,34
41,7;4,35
41,73;4,33
41,75;4,35
41,78;4,34
41,8;4,33
41,83;4,31
41,85;4,31
41,88;4,28
41,9;4,31
41,92;4,28
41,95;4,3
41,97;4,29
42;4,3
42,02;4,27
42,05;4,29
42,07;4,25
42,1;4,27
42,12;4,21
42,14;4,21
42,17;4,16
42,19;4,17
42,22;4,12
42,24;4,14
42,27;4,09
42,29;4,11
42,31;4,06
42,34;4,05
42,36;4,01
42,39;4
42,41;3,93
42,44;3,93
42,46;3,85
42,49;3,83
42,51;3,78
42,53;3,76
42,56;3,72
42,58;3,71
42,61;3,66
42,63;3,65
42,66;3,61
42,68;3,59
42,71;3,56
42,73;3,54
42,75;3,5
42,78;3,46
