Voltage U1;Corriente IA
7,05;0,4
7,08;0,43
7,1;0,39
7,13;0,41
7,15;0,37
7,17;0,43
7,2;0,38
7,22;0,42
7,25;0,37
7,27;0,42
7,3;0,41
7,32;0,46
7,35;0,4
7,37;0,45
7,39;0,4
7,42;0,45
7,44;0,43
7,47;0,46
7,49;0,41
7,52;0,45
7,54;0,41
7,57;0,46
7,59;0,43
7,61;0,44
7,64;0,41
7,66;0,43
7,69;0,4
7,71;0,44
7,74;0,4
7,76;0,43
7,78;0,4
7,81;0,42
7,83;0,41
7,86;0,44
7,88;0,41
7,91;0,44
7,93;0,41
7,96;0,43
7,98;0,42
8;0,43
8,03;0,42
8,05;0,43
8,08;0,41
8,1;0,44
8,13;0,43
8,15;0,44
8,18;0,45
8,2;0,46
8,22;0,44
8,25;0,46
8,27;0,44
8,3;0,47
8,32;0,47
8,35;0,45
8,37;0,46
8,4;0,45
8,42;0,45
8,44;0,45
8,47;0,44
8,49;0,44
8,52;0,43
8,54;0,42
8,57;0,45
8,59;0,45
8,62;0,46
8,64;0,47
8,66;0,48
8,69;0,48
8,71;0,5
8,74;0,48
8,76;0,49
8,79;0,46
8,81;0,45
8,84;0,44
8,86;0,46
8,88;0,44
8,91;0,5
8,93;0,47
8,96;0,5
8,98;0,49
9,01;0,51
9,03;0,49
9,05;0,52
9,08;0,45
9,1;0,47
9,13;0,43
9,15;0,46
9,18;0,43
9,2;0,45
9,23;0,42
9,25;0,46
9,27;0,44
9,3;0,49
9,32;0,46
9,35;0,49
9,37;0,49
9,4;0,51
9,42;0,48
9,45;0,52
9,47;0,49
9,49;0,52
9,52;0,5
9,54;0,51
9,57;0,5
9,59;0,51
9,62;0,48
9,64;0,52
9,67;0,5
9,69;0,53
9,71;0,51
9,74;0,51
9,76;0,52
9,79;0,54
9,81;0,51
9,84;0,54
9,86;0,5
9,89;0,51
9,91;0,51
9,93;0,5
9,96;0,5
9,98;0,5
10,01;0,49
10,03;0,5
10,06;0,48
10,08;0,48
10,1;0,51
10,13;0,5
10,15;0,51
10,18;0,5
10,2;0,5
10,23;0,51
10,25;0,53
10,28;0,5
10,3;0,51
10,32;0,49
10,35;0,5
10,37;0,52
10,4;0,53
10,42;0,52
10,45;0,54
10,47;0,52
10,5;0,56
10,52;0,55
10,54;0,55
10,57;0,54
10,59;0,54
10,62;0,52
10,64;0,55
10,67;0,51
10,69;0,54
10,72;0,51
10,74;0,54
10,76;0,53
10,79;0,55
10,81;0,53
10,84;0,59
10,86;0,56
10,89;0,59
10,91;0,56
10,94;0,59
10,96;0,57
10,98;0,59
11,01;0,54
11,03;0,58
11,06;0,55
11,08;0,57
11,11;0,55
11,13;0,57
11,15;0,56
11,18;0,58
11,2;0,55
11,23;0,6
11,25;0,59
11,28;0,6
11,3;0,6
11,33;0,6
11,35;0,6
11,37;0,61
11,4;0,59
11,42;0,58
11,45;0,57
11,47;0,56
11,5;0,59
11,52;0,58
11,55;0,6
11,57;0,59
11,59;0,6
11,62;0,59
11,64;0,62
11,67;0,6
11,69;0,63
11,72;0,6
11,74;0,61
11,77;0,6
11,79;0,62
11,81;0,6
11,84;0,63
11,86;0,59
11,89;0,62
11,91;0,6
11,94;0,63
11,96;0,64
11,99;0,67
12,01;0,63
12,03;0,67
12,06;0,62
12,08;0,65
12,11;0,62
12,13;0,63
12,16;0,6
12,18;0,64
12,21;0,6
12,23;0,66
12,25;0,62
12,28;0,66
12,3;0,64
12,33;0,68
12,35;0,65
12,38;0,69
12,4;0,66
12,42;0,7
12,45;0,67
12,47;0,7
12,5;0,67
12,52;0,7
12,55;0,67
12,57;0,7
12,6;0,67
12,62;0,71
12,64;0,68
12,67;0,7
12,69;0,7
12,72;0,72
12,74;0,7
12,77;0,73
12,79;0,68
12,82;0,7
12,84;0,68
12,86;0,67
12,89;0,67
12,91;0,67
12,94;0,65
12,96;0,67
12,99;0,66
13,01;0,67
13,04;0,68
13,06;0,69
13,08;0,7
13,11;0,72
13,13;0,71
13,16;0,72
13,18;0,74
13,21;0,73
13,23;0,74
13,26;0,72
13,28;0,72
13,3;0,72
13,33;0,72
13,35;0,71
13,38;0,73
13,4;0,7
13,43;0,75
13,45;0,73
13,47;0,76
13,5;0,75
13,52;0,74
13,55;0,72
13,57;0,75
13,6;0,71
13,62;0,74
13,65;0,71
13,67;0,73
13,69;0,74
13,72;0,77
13,74;0,74
13,77;0,78
13,79;0,76
13,82;0,79
13,84;0,77
13,87;0,78
13,89;0,76
13,91;0,79
13,94;0,76
13,96;0,8
13,99;0,75
14,01;0,79
14,04;0,76
14,06;0,79
14,09;0,76
14,11;0,79
14,13;0,74
14,16;0,81
14,18;0,79
14,21;0,83
14,23;0,81
14,26;0,81
14,28;0,8
14,31;0,83
14,33;0,78
14,35;0,81
14,38;0,77
14,4;0,79
14,43;0,79
14,45;0,82
14,48;0,8
14,5;0,82
14,52;0,79
14,55;0,83
14,57;0,83
14,6;0,83
14,62;0,82
14,65;0,83
14,67;0,82
14,7;0,85
14,72;0,82
14,74;0,83
14,77;0,83
14,79;0,82
14,82;0,82
14,84;0,82
14,87;0,81
14,89;0,85
14,92;0,84
14,94;0,84
14,96;0,84
14,99;0,82
15,01;0,84
15,04;0,83
15,06;0,82
15,09;0,8
15,11;0,8
15,14;0,78
15,16;0,82
15,18;0,8
15,21;0,82
15,23;0,8
15,26;0,82
15,28;0,82
15,31;0,84
15,33;0,81
15,36;0,84
15,38;0,8
15,4;0,82
15,43;0,82
15,45;0,82
15,48;0,8
15,5;0,83
15,53;0,8
15,55;0,83
15,57;0,8
15,6;0,82
15,62;0,82
15,65;0,85
15,67;0,82
15,7;0,85
15,72;0,83
15,75;0,85
15,77;0,82
15,79;0,83
15,82;0,81
15,84;0,82
15,87;0,79
15,89;0,82
15,92;0,79
15,94;0,81
15,97;0,8
15,99;0,83
16,01;0,83
16,04;0,83
16,06;0,81
16,09;0,83
16,11;0,83
16,14;0,85
16,16;0,86
16,19;0,84
16,21;0,83
16,23;0,84
16,26;0,84
16,28;0,85
16,31;0,86
16,33;0,82
16,36;0,86
16,38;0,84
16,41;0,87
16,43;0,86
16,45;0,87
16,48;0,85
16,5;0,87
16,53;0,85
16,55;0,89
16,58;0,86
16,6;0,88
16,63;0,86
16,65;0,89
16,67;0,86
16,7;0,91
16,72;0,87
16,75;0,92
16,77;0,9
16,8;0,92
16,82;0,9
16,84;0,93
16,87;0,91
16,89;0,96
16,92;0,92
16,94;0,94
16,97;0,93
16,99;0,97
17,02;0,96
17,04;0,99
17,06;0,95
17,09;0,99
17,11;0,97
17,14;0,99
17,16;0,97
17,19;0,99
17,21;0,97
17,24;1
17,26;0,97
17,28;1,01
17,31;0,98
17,33;0,99
17,36;0,99
17,38;1,02
17,41;1
17,43;1,03
17,46;1
17,48;1,04
17,5;1,02
17,53;1,04
17,55;1,02
17,58;1,05
17,6;1,02
17,63;1,06
17,65;1,05
17,68;1,07
17,7;1,07
17,72;1,07
17,75;1,07
17,77;1,09
17,8;1,07
17,82;1,1
17,85;1,08
17,87;1,09
17,89;1,09
17,92;1,1
17,94;1,11
17,97;1,11
17,99;1,11
18,02;1,11
18,04;1,1
18,07;1,1
18,09;1,13
18,11;1,12
18,14;1,13
18,16;1,13
18,19;1,13
18,21;1,14
18,24;1,16
18,26;1,14
18,29;1,16
18,31;1,15
18,33;1,16
18,36;1,17
18,38;1,19
18,41;1,18
18,43;1,2
18,46;1,16
18,48;1,19
18,51;1,17
18,53;1,19
18,55;1,16
18,58;1,18
18,6;1,14
18,63;1,17
18,65;1,13
18,68;1,16
18,7;1,11
18,73;1,14
18,75;1,13
18,77;1,14
18,8;1,11
18,82;1,16
18,85;1,13
18,87;1,16
18,9;1,13
18,92;1,15
18,94;1,13
18,97;1,16
18,99;1,12
19,02;1,15
19,04;1,13
19,07;1,16
19,09;1,16
19,12;1,18
19,14;1,15
19,16;1,18
19,19;1,16
19,21;1,19
19,24;1,17
19,26;1,16
19,29;1,16
19,31;1,16
19,34;1,12
19,36;1,14
19,38;1,11
19,41;1,12
19,43;1,1
19,46;1,09
19,48;1,1
19,51;1,1
19,53;1,08
19,56;1,09
19,58;1,08
19,6;1,08
19,63;1,09
19,65;1,09
19,68;1,11
19,7;1,1
19,73;1,1
19,75;1,09
19,78;1,1
19,8;1,08
19,82;1,12
19,85;1,09
19,87;1,12
19,9;1,08
19,92;1,11
19,95;1,1
19,97;1,12
19,99;1,06
20,02;1,1
20,04;1,05
20,07;1,09
20,09;1,05
20,12;1,07
20,14;1,04
20,17;1,08
20,19;1,05
20,21;1,1
20,24;1,07
20,26;1,11
20,29;1,09
20,31;1,12
20,34;1,09
20,36;1,13
20,39;1,08
20,41;1,12
20,43;1,08
20,46;1,1
20,48;1,08
20,51;1,1
20,53;1,07
20,56;1,12
20,58;1,08
20,61;1,12
20,63;1,11
20,65;1,12
20,68;1,11
20,7;1,13
20,73;1,1
20,75;1,14
20,78;1,11
20,8;1,11
20,83;1,09
20,85;1,11
20,87;1,11
20,9;1,12
20,92;1,1
20,95;1,12
20,97;1,12
21;1,12
21,02;1,15
21,05;1,16
21,07;1,17
21,09;1,16
21,12;1,17
21,14;1,18
21,17;1,2
21,19;1,18
21,22;1,2
21,24;1,18
21,26;1,19
21,29;1,21
21,31;1,22
21,34;1,23
21,36;1,25
21,39;1,23
21,41;1,27
21,44;1,28
21,46;1,29
21,48;1,29
21,51;1,28
21,53;1,26
21,56;1,3
21,58;1,28
21,61;1,3
21,63;1,29
21,66;1,31
21,68;1,32
21,7;1,34
21,73;1,32
21,75;1,38
21,78;1,36
21,8;1,39
21,83;1,38
21,85;1,41
21,88;1,4
21,9;1,44
21,92;1,39
21,95;1,42
21,97;1,4
22;1,43
22,02;1,44
22,05;1,48
22,07;1,46
22,1;1,5
22,12;1,48
22,14;1,54
22,17;1,53
22,19;1,53
22,22;1,52
22,24;1,53
22,27;1,52
22,29;1,55
22,31;1,51
22,34;1,53
22,36;1,52
22,39;1,53
22,41;1,55
22,44;1,57
22,46;1,56
22,49;1,6
22,51;1,59
22,53;1,61
22,56;1,62
22,58;1,64
22,61;1,64
22,63;1,65
22,66;1,62
22,68;1,64
22,71;1,64
22,73;1,65
22,75;1,66
22,78;1,66
22,8;1,66
22,83;1,66
22,85;1,67
22,88;1,68
22,9;1,69
22,93;1,66
22,95;1,67
22,97;1,64
23;1,66
23,02;1,66
23,05;1,66
23,07;1,63
23,1;1,64
23,12;1,62
23,15;1,66
23,17;1,64
23,19;1,66
23,22;1,66
23,24;1,68
23,27;1,67
23,29;1,7
23,32;1,67
23,34;1,69
23,36;1,66
23,39;1,66
23,41;1,64
23,44;1,65
23,46;1,62
23,49;1,64
23,51;1,61
23,54;1,63
23,56;1,61
23,58;1,62
23,61;1,61
23,63;1,63
23,66;1,59
23,68;1,61
23,71;1,57
23,73;1,57
23,76;1,54
23,78;1,55
23,8;1,52
23,83;1,53
23,85;1,5
23,88;1,53
23,9;1,51
23,93;1,53
23,95;1,53
23,98;1,53
24;1,52
24,02;1,52
24,05;1,49
24,07;1,49
24,1;1,49
24,12;1,47
24,15;1,48
24,17;1,47
24,2;1,45
24,22;1,45
24,24;1,45
24,27;1,44
24,29;1,44
24,32;1,41
24,34;1,45
24,37;1,43
24,39;1,45
24,42;1,44
24,44;1,43
24,46;1,39
24,49;1,41
24,51;1,36
24,54;1,39
24,56;1,35
24,59;1,37
24,61;1,35
24,63;1,38
24,66;1,34
24,68;1,39
24,71;1,35
24,73;1,4
24,76;1,36
24,78;1,39
24,81;1,35
24,83;1,4
24,85;1,34
24,88;1,38
24,9;1,32
24,93;1,36
24,95;1,32
24,98;1,36
25;1,31
25,03;1,35
25,05;1,3
25,07;1,37
25,1;1,33
25,12;1,37
25,15;1,32
25,17;1,33
25,2;1,31
25,22;1,35
25,25;1,3
25,27;1,33
25,29;1,29
25,32;1,33
25,34;1,35
25,37;1,37
25,39;1,36
25,42;1,4
25,44;1,38
25,47;1,42
25,49;1,41
25,51;1,43
25,54;1,42
25,56;1,43
25,59;1,41
25,61;1,45
25,64;1,44
25,66;1,46
25,68;1,46
25,71;1,48
25,73;1,48
25,76;1,5
25,78;1,49
25,81;1,55
25,83;1,55
25,86;1,56
25,88;1,56
25,9;1,55
25,93;1,55
25,95;1,57
25,98;1,55
26;1,56
26,03;1,55
26,05;1,56
26,08;1,61
26,1;1,62
26,12;1,65
26,15;1,66
26,17;1,69
26,2;1,71
26,22;1,74
26,25;1,73
26,27;1,77
26,3;1,77
26,32;1,8
26,34;1,8
26,37;1,83
26,39;1,83
26,42;1,87
26,44;1,85
26,47;1,88
26,49;1,87
26,52;1,9
26,54;1,93
26,56;1,97
26,59;1,95
26,61;1,99
26,64;1,97
26,66;2,01
26,69;2
26,71;2,01
26,73;2
26,76;2,04
26,78;2
26,81;2,07
26,83;2,07
26,86;2,1
26,88;2,09
26,91;2,14
26,93;2,12
26,95;2,19
26,98;2,17
27;2,21
27,03;2,21
27,05;2,24
27,08;2,24
27,1;2,25
27,13;2,24
27,15;2,27
27,17;2,27
27,2;2,29
27,22;2,28
27,25;2,29
27,27;2,32
27,3;2,33
27,32;2,32
27,35;2,34
27,37;2,32
27,39;2,33
27,42;2,32
27,44;2,31
27,47;2,33
27,49;2,32
27,52;2,31
27,54;2,34
27,57;2,33
27,59;2,33
27,61;2,34
27,64;2,33
27,66;2,35
27,69;2,33
27,71;2,33
27,74;2,32
27,76;2,34
27,78;2,33
27,81;2,34
27,83;2,29
27,86;2,3
27,88;2,28
27,91;2,29
27,93;2,26
27,96;2,26
27,98;2,23
28;2,29
28,03;2,25
28,05;2,27
28,08;2,24
28,1;2,25
28,13;2,22
28,15;2,23
28,18;2,18
28,2;2,2
28,22;2,15
28,25;2,16
28,27;2,12
28,3;2,14
28,32;2,1
28,35;2,12
28,37;2,08
28,4;2,11
28,42;2,07
28,44;2,08
28,47;2,04
28,49;2,05
28,52;2,01
28,54;2,03
28,57;1,98
28,59;2
28,62;1,98
28,64;1,99
28,66;1,96
28,69;1,96
28,71;1,92
28,74;1,94
28,76;1,9
28,79;1,89
28,81;1,86
28,84;1,86
28,86;1,85
28,88;1,85
28,91;1,83
28,93;1,83
28,96;1,79
28,98;1,77
29,01;1,79
29,03;1,78
29,05;1,77
29,08;1,75
29,1;1,74
29,13;1,74
29,15;1,76
29,18;1,73
29,2;1,74
29,23;1,7
29,25;1,71
29,27;1,69
29,3;1,71
29,32;1,67
29,35;1,69
29,37;1,64
29,4;1,68
29,42;1,65
29,45;1,67
29,47;1,64
29,49;1,67
29,52;1,61
29,54;1,65
29,57;1,6
29,59;1,64
29,62;1,6
29,64;1,64
29,67;1,6
29,69;1,63
29,71;1,6
29,74;1,64
29,76;1,6
29,79;1,64
29,81;1,61
29,84;1,65
29,86;1,63
29,89;1,67
29,91;1,63
29,93;1,67
29,96;1,64
29,98;1,67
30,01;1,66
30,03;1,67
30,06;1,65
30,08;1,68
30,1;1,66
30,13;1,7
30,15;1,69
30,18;1,72
30,2;1,71
30,23;1,73
30,25;1,72
30,28;1,76
30,3;1,75
30,32;1,78
30,35;1,76
30,37;1,79
30,4;1,79
30,42;1,81
30,45;1,79
30,47;1,83
30,5;1,82
30,52;1,85
30,54;1,87
30,57;1,89
30,59;1,92
30,62;1,96
30,64;1,95
30,67;1,98
30,69;2
30,72;2,02
30,74;2,06
30,76;2,07
30,79;2,07
30,81;2,1
30,84;2,13
30,86;2,17
30,89;2,19
30,91;2,17
30,94;2,2
30,96;2,22
30,98;2,25
31,01;2,26
31,03;2,28
31,06;2,29
31,08;2,32
31,11;2,32
31,13;2,37
31,15;2,36
31,18;2,4
31,2;2,41
31,23;2,45
31,25;2,46
31,28;2,51
31,3;2,51
31,33;2,58
31,35;2,58
31,37;2,61
31,4;2,6
31,42;2,65
31,45;2,64
31,47;2,7
31,5;2,69
31,52;2,74
31,55;2,75
31,57;2,79
31,59;2,79
31,62;2,85
31,64;2,83
31,67;2,88
31,69;2,87
31,72;2,91
31,74;2,9
31,77;2,94
31,79;2,93
31,81;2,96
31,84;2,95
31,86;3
31,89;2,98
31,91;3,01
31,94;3,02
31,96;3,05
31,99;3,04
32,01;3,07
32,03;3,05
32,06;3,09
32,08;3,08
32,11;3,1
32,13;3,09
32,16;3,1
32,18;3,09
32,2;3,12
32,23;3,12
32,25;3,13
32,28;3,12
32,3;3,11
32,33;3,11
32,35;3,11
32,38;3,09
32,4;3,09
32,42;3,08
32,45;3,06
32,47;3,06
32,5;3,05
32,52;3,06
32,55;3,05
32,57;3,04
32,6;3,01
32,62;2,99
32,64;2,96
32,67;2,98
32,69;2,94
32,72;2,93
32,74;2,9
32,77;2,91
32,79;2,9
32,82;2,92
32,84;2,86
32,86;2,87
32,89;2,83
32,91;2,82
32,94;2,8
32,96;2,8
32,99;2,75
33,01;2,77
33,04;2,71
33,06;2,74
33,08;2,7
33,11;2,69
33,13;2,64
33,16;2,65
33,18;2,59
33,21;2,61
33,23;2,55
33,26;2,55
33,28;2,49
33,3;2,49
33,33;2,46
33,35;2,46
33,38;2,41
33,4;2,41
33,43;2,37
33,45;2,4
33,47;2,36
33,5;2,35
33,52;2,32
33,55;2,32
33,57;2,27
33,6;2,28
33,62;2,23
33,65;2,23
33,67;2,23
33,69;2,21
33,72;2,19
33,74;2,18
33,77;2,16
33,79;2,17
33,82;2,15
33,84;2,1
33,87;2,08
33,89;2,05
33,91;2,05
33,94;2,03
33,96;2,02
33,99;1,99
34,01;1,98
34,04;1,96
34,06;2
34,09;1,97
34,11;1,97
34,13;1,95
34,16;1,97
34,18;1,95
34,21;1,99
34,23;1,94
34,26;1,97
34,28;1,94
34,31;1,95
34,33;1,91
34,35;1,94
34,38;1,91
34,4;1,96
34,43;1,91
34,45;1,94
34,48;1,92
34,5;1,95
34,52;1,95
34,55;1,97
34,57;1,92
34,6;1,95
34,62;1,92
34,65;1,95
34,67;1,93
34,7;1,94
34,72;1,92
34,74;1,96
34,77;1,94
34,79;1,99
34,82;1,97
34,84;2,01
34,87;2,03
34,89;2,07
34,92;2,06
34,94;2,1
34,96;2,09
34,99;2,13
35,01;2,12
35,04;2,13
35,06;2,12
35,09;2,15
35,11;2,14
35,14;2,2
35,16;2,2
35,18;2,24
35,21;2,25
35,23;2,27
35,26;2,3
35,28;2,33
35,31;2,32
35,33;2,36
35,36;2,35
35,38;2,38
35,4;2,4
35,43;2,42
35,45;2,44
35,48;2,46
35,5;2,47
35,53;2,52
35,55;2,54
35,57;2,56
35,6;2,61
35,62;2,64
35,65;2,67
35,67;2,7
35,7;2,72
35,72;2,75
35,75;2,8
35,77;2,8
35,79;2,85
35,82;2,86
35,84;2,9
35,87;2,95
35,89;3
35,92;3,02
35,94;3,05
35,97;3,06
35,99;3,13
36,01;3,14
36,04;3,17
36,06;3,18
36,09;3,22
36,11;3,23
36,14;3,29
36,16;3,29
36,19;3,36
36,21;3,36
36,23;3,41
36,26;3,42
36,28;3,47
36,31;3,47
36,33;3,54
36,36;3,53
36,38;3,59
36,41;3,59
36,43;3,64
36,45;3,65
36,48;3,7
36,5;3,67
36,53;3,72
36,55;3,71
36,58;3,75
36,6;3,76
36,62;3,79
36,65;3,79
36,67;3,82
36,7;3,8
36,72;3,88
36,75;3,86
36,77;3,88
36,8;3,88
36,82;3,89
36,84;3,88
36,87;3,92
36,89;3,88
36,92;3,9
36,94;3,87
36,97;3,89
36,99;3,91
37,02;3,92
37,04;3,91
37,06;3,95
37,09;3,92
37,11;3,93
37,14;3,92
37,16;3,91
37,19;3,91
37,21;3,88
37,24;3,85
37,26;3,84
37,28;3,84
37,31;3,82
37,33;3,82
37,36;3,78
37,38;3,79
37,41;3,75
37,43;3,76
37,46;3,75
37,48;3,75
37,5;3,69
37,53;3,7
37,55;3,62
37,58;3,64
37,6;3,58
37,63;3,57
37,65;3,5
37,68;3,5
37,7;3,44
37,72;3,47
37,75;3,4
37,77;3,4
37,8;3,35
37,82;3,37
37,85;3,32
37,87;3,33
37,89;3,27
37,92;3,29
37,94;3,22
37,97;3,21
37,99;3,14
38,02;3,13
38,04;3,06
38,07;3,07
38,09;3
38,11;3,02
38,14;2,95
38,16;2,95
38,19;2,91
38,21;2,91
38,24;2,86
38,26;2,86
38,29;2,78
38,31;2,78
38,33;2,72
38,36;2,71
38,38;2,67
38,41;2,66
38,43;2,62
38,46;2,63
38,48;2,59
38,51;2,58
38,53;2,57
38,55;2,56
38,58;2,54
38,6;2,52
38,63;2,48
38,65;2,47
38,68;2,45
38,7;2,44
38,73;2,41
38,75;2,37
38,77;2,34
38,8;2,34
38,82;2,32
38,85;2,32
38,87;2,3
38,9;2,27
38,92;2,29
38,94;2,28
38,97;2,29
38,99;2,29
39,02;2,26
39,04;2,24
39,07;2,25
39,09;2,22
39,12;2,24
39,14;2,21
39,16;2,21
39,19;2,21
39,21;2,22
39,24;2,21
39,26;2,24
39,29;2,23
39,31;2,26
39,34;2,25
39,36;2,27
39,38;2,25
39,41;2,28
39,43;2,25
39,46;2,28
39,48;2,24
39,51;2,27
39,53;2,25
39,56;2,3
39,58;2,28
39,6;2,32
39,63;2,31
39,65;2,39
39,68;2,38
39,7;2,42
39,73;2,41
39,75;2,42
39,78;2,41
39,8;2,46
39,82;2,43
39,85;2,47
39,87;2,46
39,9;2,5
39,92;2,53
39,95;2,59
39,97;2,58
39,99;2,63
40,02;2,64
40,04;2,7
40,07;2,71
40,09;2,75
40,12;2,75
40,14;2,8
40,17;2,8
40,19;2,84
40,21;2,83
40,24;2,89
40,26;2,91
40,29;2,95
40,31;2,97
40,34;3,02
40,36;3,04
40,39;3,12
40,41;3,15
40,43;3,17
40,46;3,21
40,48;3,23
40,51;3,26
40,53;3,3
40,56;3,31
40,58;3,34
40,61;3,37
40,63;3,4
40,65;3,48
40,68;3,51
40,7;3,56
40,73;3,6
40,75;3,64
40,78;3,68
40,8;3,73
40,83;3,74
40,85;3,79
40,87;3,82
40,9;3,86
40,92;3,9
40,95;3,94
40,97;3,97
41;4,03
41,02;4,04
41,05;4,1
41,07;4,13
41,09;4,18
41,12;4,23
41,14;4,28
41,17;4,28
41,19;4,33
41,22;4,32
41,24;4,37
41,26;4,37
41,29;4,41
41,31;4,41
41,34;4,46
41,36;4,47
41,39;4,55
41,41;4,54
41,44;4,58
41,46;4,59
41,48;4,64
41,51;4,65
41,53;4,69
41,56;4,66
41,58;4,7
41,61;4,69
41,63;4,72
41,66;4,73
41,68;4,73
41,7;4,71
41,73;4,74
41,75;4,73
41,78;4,76
41,8;4,74
41,83;4,74
41,85;4,76
41,88;4,76
41,9;4,76
41,92;4,76
41,95;4,73
41,97;4,71
42;4,69
42,02;4,65
42,05;4,65
42,07;4,63
42,1;4,62
42,12;4,6
42,14;4,59
42,17;4,56
42,19;4,57
42,22;4,54
42,24;4,55
42,27;4,49
42,29;4,49
42,31;4,45
42,34;4,45
42,36;4,39
42,39;4,39
42,41;4,3
42,44;4,31
42,46;4,24
42,49;4,24
42,51;4,19
42,53;4,18
42,56;4,1
42,58;4,13
42,61;4,06
42,63;4,07
42,66;3,99
42,68;3,98
42,71;3,9
42,73;3,89
42,75;3,8
42,78;3,8
