Voltage U1;Corriente IA
5,61;0,42
5,64;0,45
5,66;0,44
5,68;0,44
5,71;0,39
5,73;0,42
5,76;0,38
5,78;0,47
5,81;0,46
5,83;0,49
5,86;0,45
5,88;0,53
5,9;0,48
5,93;0,56
5,95;0,5
5,98;0,54
6;0,47
6,03;0,52
6,05;0,45
6,08;0,53
6,1;0,48
6,12;0,55
6,15;0,48
6,17;0,56
6,2;0,5
6,22;0,6
6,25;0,54
6,27;0,6
6,3;0,53
6,32;0,63
6,34;0,57
6,37;0,66
6,39;0,56
6,42;0,65
6,44;0,56
6,47;0,63
6,49;0,57
6,52;0,65
6,54;0,56
6,56;0,63
6,59;0,55
6,61;0,68
6,64;0,62
6,66;0,67
6,69;0,59
6,71;0,65
6,73;0,63
6,76;0,72
6,78;0,65
6,81;0,69
6,83;0,65
6,86;0,7
6,88;0,71
6,91;0,77
6,93;0,73
6,95;0,76
6,98;0,76
7;0,79
7,03;0,79
7,05;0,81
7,08;0,77
7,1;0,78
7,13;0,77
7,15;0,77
7,17;0,78
7,2;0,79
7,22;0,79
7,25;0,8
7,27;0,81
7,3;0,79
7,32;0,83
7,35;0,87
7,37;0,9
7,39;0,9
7,42;0,92
7,44;0,87
7,47;0,95
7,49;0,92
7,52;0,95
7,54;0,89
7,57;0,93
7,59;0,88
7,61;0,98
7,64;0,92
7,66;0,97
7,69;0,92
7,71;1,01
7,74;0,94
7,76;1
7,78;0,94
7,81;1,01
7,83;0,95
7,86;1,01
7,88;0,93
7,91;1,02
7,93;0,96
7,96;1,05
7,98;0,98
8;1,05
8,03;0,98
8,05;1,06
8,08;1,02
8,1;1,11
8,13;1,03
8,15;1,14
8,18;1,06
8,2;1,14
8,22;1,08
8,25;1,12
8,27;1,05
8,3;1,12
8,32;1,04
8,35;1,11
8,37;1,04
8,4;1,1
8,42;1,09
8,44;1,16
8,47;1,13
8,49;1,18
8,52;1,11
8,54;1,16
8,57;1,12
8,59;1,14
8,62;1,12
8,64;1,13
8,66;1,09
8,69;1,15
8,71;1,16
8,74;1,21
8,76;1,2
8,79;1,19
8,81;1,2
8,84;1,22
8,86;1,24
8,88;1,23
8,91;1,22
8,93;1,2
8,96;1,2
8,98;1,18
9,01;1,22
9,03;1,18
9,05;1,23
9,08;1,19
9,1;1,21
9,13;1,18
9,15;1,26
9,18;1,23
9,2;1,29
9,23;1,2
9,25;1,25
9,27;1,23
9,3;1,33
9,32;1,23
9,35;1,28
9,37;1,2
9,4;1,27
9,42;1,23
9,45;1,3
9,47;1,2
9,49;1,29
9,52;1,22
9,54;1,34
9,57;1,28
9,59;1,36
9,62;1,29
9,64;1,37
9,67;1,28
9,69;1,35
9,71;1,27
9,74;1,34
9,76;1,23
9,79;1,32
9,81;1,26
9,84;1,35
9,86;1,29
9,89;1,37
9,91;1,29
9,93;1,39
9,96;1,33
9,98;1,38
10,01;1,33
10,03;1,39
10,06;1,29
10,08;1,37
10,1;1,3
10,13;1,36
10,15;1,33
10,18;1,37
10,2;1,32
10,23;1,39
10,25;1,36
10,28;1,45
10,3;1,44
10,32;1,48
10,35;1,43
10,37;1,46
10,4;1,48
10,42;1,51
10,45;1,46
10,47;1,45
10,5;1,41
10,52;1,46
10,54;1,5
10,57;1,5
10,59;1,5
10,62;1,51
10,64;1,52
10,67;1,54
10,69;1,54
10,72;1,55
10,74;1,58
10,76;1,57
10,79;1,59
10,81;1,57
10,84;1,62
10,86;1,61
10,89;1,66
10,91;1,61
10,94;1,66
10,96;1,64
10,98;1,74
11,01;1,75
11,03;1,82
11,06;1,74
11,08;1,83
11,11;1,77
11,13;1,85
11,15;1,79
11,18;1,85
11,2;1,79
11,23;1,88
11,25;1,81
11,28;1,92
11,3;1,87
11,33;1,93
11,35;1,85
11,37;1,96
11,4;1,9
11,42;2,02
11,45;1,95
11,47;2,06
11,5;2,02
11,52;2,13
11,55;2,07
11,57;2,14
11,59;2,09
11,62;2,19
11,64;2,13
11,67;2,26
11,69;2,21
11,72;2,31
11,74;2,33
11,77;2,4
11,79;2,4
11,81;2,5
11,84;2,45
11,86;2,51
11,89;2,47
11,91;2,49
11,94;2,47
11,96;2,51
11,99;2,48
12,01;2,52
12,03;2,53
12,06;2,56
12,08;2,59
12,11;2,66
12,13;2,67
12,16;2,71
12,18;2,72
12,21;2,72
12,23;2,75
12,25;2,77
12,28;2,79
12,3;2,78
12,33;2,78
12,35;2,76
12,38;2,83
12,4;2,85
12,42;2,88
12,45;2,86
12,47;2,9
12,5;2,88
12,52;2,97
12,55;2,96
12,57;3,01
12,6;2,97
12,62;3
12,64;2,96
12,67;3,07
12,69;3,02
12,72;3,05
12,74;2,98
12,77;3,05
12,79;2,98
12,82;3,07
12,84;3,01
12,86;3,08
12,89;3,01
12,91;3,07
12,94;3
12,96;3,09
12,99;3
13,01;3,05
13,04;2,96
13,06;3,04
13,08;2,96
13,11;3,04
13,13;2,98
13,16;3,05
13,18;2,98
13,21;3,08
13,23;2,99
13,26;3,08
13,28;2,99
13,3;3,04
13,33;2,97
13,35;3,02
13,38;2,94
13,4;3
13,43;2,89
13,45;2,95
13,47;2,91
13,5;2,98
13,52;2,92
13,55;2,95
13,57;2,88
13,6;2,95
13,62;2,91
13,65;2,93
13,67;2,9
13,69;2,92
13,72;2,88
13,74;2,93
13,77;2,89
13,79;2,91
13,82;2,87
13,84;2,85
13,87;2,84
13,89;2,85
13,91;2,86
13,94;2,87
13,96;2,86
13,99;2,87
14,01;2,86
14,04;2,84
14,06;2,87
14,09;2,84
14,11;2,88
14,13;2,83
14,16;2,81
14,18;2,77
14,21;2,82
14,23;2,76
14,26;2,78
14,28;2,69
14,31;2,73
14,33;2,71
14,35;2,8
14,38;2,73
14,4;2,78
14,43;2,69
14,45;2,76
14,48;2,72
14,5;2,79
14,52;2,71
14,55;2,79
14,57;2,73
14,6;2,82
14,62;2,77
14,65;2,84
14,67;2,77
14,7;2,87
14,72;2,8
14,74;2,88
14,77;2,82
14,79;2,91
14,82;2,84
14,84;2,93
14,87;2,87
14,89;2,93
14,92;2,87
14,94;2,98
14,96;2,92
14,99;3
15,01;2,96
15,04;3,04
15,06;3,04
15,09;3,11
15,11;3,06
15,14;3,12
15,16;3,11
15,18;3,16
15,21;3,17
15,23;3,21
15,26;3,19
15,28;3,23
15,31;3,26
15,33;3,33
15,36;3,34
15,38;3,35
15,4;3,35
15,43;3,4
15,45;3,45
15,48;3,5
15,5;3,52
15,53;3,55
15,55;3,59
15,57;3,63
15,6;3,68
15,62;3,68
15,65;3,72
15,67;3,74
15,7;3,79
15,72;3,81
15,75;3,87
15,77;3,91
15,79;4,03
15,82;4,02
15,84;4,07
15,87;4,11
15,89;4,18
15,92;4,2
15,94;4,3
15,97;4,29
15,99;4,4
16,01;4,43
16,04;4,51
16,06;4,52
16,09;4,64
16,11;4,57
16,14;4,67
16,16;4,66
16,19;4,77
16,21;4,76
16,23;4,9
16,26;4,89
16,28;5,04
16,31;5,05
16,33;5,2
16,36;5,16
16,38;5,27
16,41;5,25
16,43;5,39
16,45;5,39
16,48;5,53
16,5;5,51
16,53;5,68
16,55;5,69
16,58;5,83
16,6;5,83
16,63;5,96
16,65;5,94
16,67;6,1
16,7;6,11
16,72;6,24
16,75;6,25
16,77;6,33
16,8;6,33
16,82;6,43
16,84;6,44
16,87;6,54
16,89;6,54
16,92;6,61
16,94;6,64
16,97;6,71
16,99;6,76
17,02;6,82
17,04;6,86
17,06;6,9
17,09;6,92
17,11;6,96
17,14;7,03
17,16;7,05
17,19;7,06
17,21;7,06
17,24;7,1
17,26;7,1
17,28;7,14
17,31;7,14
17,33;7,17
17,36;7,15
17,38;7,16
17,41;7,16
17,43;7,23
17,46;7,23
17,48;7,25
17,5;7,19
17,53;7,24
17,55;7,21
17,58;7,24
17,6;7,18
17,63;7,2
17,65;7,12
17,68;7,16
17,7;7,06
17,72;7,11
17,75;7,01
17,77;7,04
17,8;6,93
17,82;6,98
17,85;6,86
17,87;6,92
17,89;6,82
17,92;6,85
17,94;6,73
17,97;6,76
17,99;6,65
18,02;6,71
18,04;6,59
18,07;6,6
18,09;6,49
18,11;6,53
18,14;6,43
18,16;6,46
18,19;6,34
18,21;6,37
18,24;6,25
18,26;6,32
18,29;6,21
18,31;6,21
18,33;6,1
18,36;6,07
18,38;5,98
18,41;5,99
18,43;5,88
18,46;5,87
18,48;5,77
18,51;5,76
18,53;5,72
18,55;5,73
18,58;5,65
18,6;5,64
18,63;5,56
18,65;5,55
18,68;5,52
18,7;5,48
18,73;5,43
18,75;5,4
18,77;5,32
18,8;5,31
18,82;5,3
18,85;5,28
18,87;5,31
18,9;5,24
18,92;5,23
18,94;5,22
18,97;5,22
18,99;5,21
19,02;5,21
19,04;5,11
19,07;5,13
19,09;5,07
19,12;5,1
19,14;5,07
19,16;5,06
19,19;5,01
19,21;5,04
19,24;4,97
19,26;5,08
19,29;5,01
19,31;5,07
19,34;5,05
19,36;5,09
19,38;5,03
19,41;5,13
19,43;5,06
19,46;5,15
19,48;5,09
19,51;5,17
19,53;5,13
19,56;5,24
19,58;5,17
19,6;5,29
19,63;5,22
19,65;5,33
19,68;5,28
19,7;5,37
19,73;5,36
19,75;5,47
19,78;5,41
19,8;5,55
19,82;5,5
19,85;5,58
19,87;5,56
19,9;5,65
19,92;5,63
19,95;5,73
19,97;5,7
19,99;5,79
20,02;5,79
20,04;5,91
20,07;5,96
20,09;6,07
20,12;6,09
20,14;6,19
20,17;6,22
20,19;6,31
20,21;6,34
20,24;6,4
20,26;6,43
20,29;6,49
20,31;6,54
20,34;6,64
20,36;6,73
20,39;6,83
20,41;6,9
20,43;6,98
20,46;7,07
20,48;7,15
20,51;7,23
20,53;7,33
20,56;7,38
20,58;7,45
20,61;7,55
20,63;7,59
20,65;7,72
20,68;7,81
20,7;7,9
20,73;8,01
20,75;8,1
20,78;8,15
20,8;8,37
20,83;8,43
20,85;8,57
20,87;8,64
20,9;8,76
20,92;8,84
20,95;9,04
20,97;9,06
21;9,23
21,02;9,26
21,05;9,45
21,07;9,51
21,09;9,72
21,12;9,77
21,14;9,97
21,17;10,01
21,19;10,25
21,22;10,29
21,24;10,48
21,26;10,52
21,29;10,67
21,31;10,72
21,34;10,95
21,36;10,98
21,39;11,17
21,41;11,24
21,44;11,43
21,46;11,56
21,48;11,75
21,51;11,8
21,53;12,03
21,56;12,09
21,58;12,25
21,61;12,33
21,63;12,49
21,66;12,55
21,68;12,69
21,7;12,71
21,73;12,86
21,75;12,95
21,78;13,12
21,8;13,2
21,83;13,31
21,85;13,4
21,88;13,53
21,9;13,61
21,92;13,76
21,95;13,8
21,97;13,85
22;13,9
22,02;13,93
22,05;13,97
22,07;14,04
22,1;14,03
22,12;14,03
22,14;14,07
22,17;14,06
22,19;14,15
22,22;14,12
22,24;14,12
22,27;14,1
22,29;14,11
22,31;14,06
22,34;14,08
22,36;14
22,39;14,03
22,41;13,92
22,44;13,91
22,46;13,84
22,49;13,86
22,51;13,76
22,53;13,76
22,56;13,6
22,58;13,61
22,61;13,46
22,63;13,43
22,66;13,29
22,68;13,26
22,71;13,09
22,73;13,09
22,75;12,88
22,78;12,88
22,8;12,69
22,83;12,64
22,85;12,46
22,88;12,4
22,9;12,2
22,93;12,19
22,95;11,99
22,97;11,97
23;11,81
23,02;11,77
23,05;11,61
23,07;11,59
23,1;11,39
23,12;11,37
23,15;11,17
23,17;11,1
23,19;10,92
23,22;10,85
23,24;10,67
23,27;10,61
23,29;10,43
23,32;10,42
23,34;10,25
23,36;10,2
23,39;10,08
23,41;10,02
23,44;9,9
23,46;9,87
23,49;9,71
23,51;9,64
23,54;9,52
23,56;9,42
23,58;9,33
23,61;9,25
23,63;9,14
23,66;9,09
23,68;9,01
23,71;8,95
23,73;8,93
23,76;8,89
23,78;8,85
23,8;8,79
23,83;8,75
23,85;8,7
23,88;8,7
23,9;8,65
23,93;8,65
23,95;8,57
23,98;8,57
24;8,52
24,02;8,54
24,05;8,49
24,07;8,52
24,1;8,43
24,12;8,49
24,15;8,43
24,17;8,49
24,2;8,46
24,22;8,51
24,24;8,45
24,27;8,52
24,29;8,47
24,32;8,6
24,34;8,56
24,37;8,66
24,39;8,63
24,42;8,72
24,44;8,73
24,46;8,86
24,49;8,81
24,51;8,94
24,54;8,92
24,56;9,05
24,59;9,07
24,61;9,2
24,63;9,18
24,66;9,35
24,68;9,34
24,71;9,5
24,73;9,52
24,76;9,65
24,78;9,64
24,81;9,79
24,83;9,79
24,85;9,96
24,88;10,01
24,9;10,14
24,93;10,19
24,95;10,35
24,98;10,42
25;10,61
25,03;10,7
25,05;10,83
25,07;10,88
25,1;11
25,12;11,13
25,15;11,27
25,17;11,35
25,2;11,48
25,22;11,57
25,25;11,76
25,27;11,91
25,29;12,05
25,32;12,16
25,34;12,29
25,37;12,42
25,39;12,59
25,42;12,69
25,44;12,84
25,47;12,99
25,49;13,14
25,51;13,3
25,54;13,44
25,56;13,61
25,59;13,82
25,61;14
25,64;14,13
25,66;14,32
25,68;14,45
25,71;14,7
25,73;14,85
25,76;15,03
25,78;15,14
25,81;15,31
25,83;15,43
25,86;15,68
25,88;15,78
25,9;16,01
25,93;16,14
25,95;16,4
25,98;16,58
26;16,86
26,03;16,99
26,05;17,26
26,08;17,38
26,1;17,7
26,12;17,81
26,15;18,04
26,17;18,15
26,2;18,39
26,22;18,49
26,25;18,77
26,27;18,87
26,3;19,16
26,32;19,34
26,34;19,62
26,37;19,82
26,39;20,11
26,42;20,26
26,44;20,53
26,47;20,65
26,49;20,88
26,52;21,03
26,54;21,25
26,56;21,39
26,59;21,58
26,61;21,66
26,64;21,89
26,66;22,04
26,69;22,25
26,71;22,39
26,73;22,56
26,76;22,7
26,78;22,9
26,81;23
26,83;23,14
26,86;23,24
26,88;23,32
26,91;23,39
26,93;23,46
26,95;23,52
26,98;23,62
27;23,68
27,03;23,7
27,05;23,73
27,08;23,74
27,1;23,8
27,13;23,79
27,15;23,8
27,17;23,77
27,2;23,77
27,22;23,75
27,25;23,78
27,27;23,7
27,3;23,71
27,32;23,61
27,35;23,59
27,37;23,49
27,39;23,45
27,42;23,29
27,44;23,27
27,47;23,08
27,49;23,01
27,52;22,83
27,54;22,79
27,57;22,61
27,59;22,57
27,61;22,34
27,64;22,26
27,66;22,05
27,69;21,98
27,71;21,75
27,74;21,66
27,76;21,38
27,78;21,29
27,81;21,06
27,83;20,95
27,86;20,7
27,88;20,59
27,91;20,32
27,93;20,23
27,96;19,97
27,98;19,83
28;19,53
28,03;19,38
28,05;19,09
28,08;18,95
28,1;18,66
28,13;18,51
28,15;18,22
28,18;18,08
28,2;17,81
28,22;17,68
28,25;17,46
28,27;17,3
28,3;17,05
28,32;16,94
28,35;16,75
28,37;16,67
28,4;16,46
28,42;16,31
28,44;16,13
28,47;16,01
28,49;15,86
28,52;15,74
28,54;15,56
28,57;15,45
28,59;15,3
28,62;15,19
28,64;15,09
28,66;14,98
28,69;14,9
28,71;14,77
28,74;14,66
28,76;14,54
28,79;14,51
28,81;14,44
28,84;14,4
28,86;14,29
28,88;14,28
28,91;14,21
28,93;14,25
28,96;14,17
28,98;14,15
29,01;14,08
29,03;14,09
29,05;14,05
29,08;14,13
29,1;14,08
29,13;14,13
29,15;14,08
29,18;14,18
29,2;14,17
29,23;14,27
29,25;14,27
29,27;14,37
29,3;14,34
29,32;14,49
29,35;14,46
29,37;14,58
29,4;14,59
29,42;14,68
29,45;14,67
29,47;14,8
29,49;14,81
29,52;14,99
29,54;15,04
29,57;15,19
29,59;15,26
29,62;15,42
29,64;15,49
29,67;15,68
29,69;15,7
29,71;15,84
29,74;15,92
29,76;16,12
29,79;16,24
29,81;16,45
29,84;16,54
29,86;16,77
29,89;16,93
29,91;17,16
29,93;17,28
29,96;17,44
29,98;17,55
30,01;17,72
30,03;17,86
30,06;18,05
30,08;18,19
30,1;18,37
30,13;18,54
30,15;18,75
30,18;18,96
30,2;19,17
30,23;19,35
30,25;19,59
30,28;19,8
30,3;20
30,32;20,22
30,35;20,41
30,37;20,62
30,4;20,82
30,42;21
30,45;21,21
30,47;21,48
30,5;21,72
30,52;22,04
30,54;22,24
30,57;22,51
30,59;22,75
30,62;23,05
30,64;23,31
30,67;23,59
30,69;23,7
30,72;24,01
30,74;24,21
30,76;24,48
30,79;24,66
30,81;24,95
30,84;25,15
30,86;25,53
30,89;25,75
30,91;26,13
30,94;26,36
30,96;26,75
30,98;26,98
31,01;27,32
31,03;27,54
31,06;27,87
31,08;28,06
31,11;28,42
31,13;28,63
31,15;28,97
31,18;29,23
31,2;29,57
31,23;29,84
31,25;30,21
31,28;30,45
31,3;30,83
31,33;31,11
31,35;31,4
31,37;31,62
31,4;31,92
31,42;32,14
31,45;32,47
31,47;32,66
31,5;32,91
31,52;33,16
31,55;33,49
31,57;33,75
31,59;34,05
31,62;34,3
31,64;34,56
31,67;34,77
31,69;35,03
31,72;35,23
31,74;35,44
31,77;35,61
31,79;35,75
31,81;35,89
31,84;36,04
31,86;36,19
31,89;36,33
31,91;36,48
31,94;36,6
31,96;36,74
31,99;36,85
32,01;36,99
32,03;37,08
32,06;37,16
32,08;37,16
32,11;37,23
32,13;37,2
32,16;37,29
32,18;37,26
32,2;37,29
32,23;37,26
32,25;37,29
32,28;37,2
32,3;37,28
32,33;37,22
32,35;37,22
32,38;37,08
32,4;37,09
32,42;36,94
32,45;36,98
32,47;36,79
32,5;36,71
32,52;36,52
32,55;36,5
32,57;36,25
32,6;36,2
32,62;35,93
32,64;35,82
32,67;35,51
32,69;35,39
32,72;35,07
32,74;34,93
32,77;34,63
32,79;34,46
32,82;34,16
32,84;34,05
32,86;33,73
32,89;33,55
32,91;33,19
32,94;32,97
32,96;32,6
32,99;32,38
33,01;31,98
33,04;31,75
33,06;31,36
33,08;31,1
33,11;30,78
33,13;30,58
33,16;30,24
33,18;30,05
33,21;29,72
33,23;29,51
33,26;29,23
33,28;29
33,3;28,7
33,33;28,42
33,35;28,08
33,38;27,81
33,4;27,51
33,43;27,27
33,45;27,03
33,47;26,77
33,5;26,56
33,52;26,34
33,55;26,14
33,57;25,99
33,6;25,79
33,62;25,54
33,65;25,36
33,67;25,15
33,69;25,02
33,72;24,84
33,74;24,69
33,77;24,49
33,79;24,4
33,82;24,23
33,84;24,2
33,87;24,06
33,89;24,03
33,91;23,89
33,94;23,89
33,96;23,76
33,99;23,77
34,01;23,64
34,04;23,66
34,06;23,55
34,09;23,56
34,11;23,48
34,13;23,53
34,16;23,46
34,18;23,57
34,21;23,53
34,23;23,63
34,26;23,61
34,28;23,72
34,31;23,72
34,33;23,86
34,35;23,82
34,38;23,98
34,4;24,01
34,43;24,18
34,45;24,22
34,48;24,42
34,5;24,48
34,52;24,67
34,55;24,71
34,57;24,89
34,6;24,96
34,62;25,14
34,65;25,23
34,67;25,44
34,7;25,61
34,72;25,83
34,74;25,97
34,77;26,21
34,79;26,39
34,82;26,65
34,84;26,82
34,87;26,99
34,89;27,17
34,92;27,43
34,94;27,64
34,96;27,89
34,99;28,1
35,01;28,34
35,04;28,6
35,06;28,9
35,09;29,12
35,11;29,4
35,14;29,67
35,16;29,92
35,18;30,17
35,21;30,44
35,23;30,69
35,26;30,97
35,28;31,23
35,31;31,48
35,33;31,75
35,36;32,05
35,38;32,37
35,4;32,7
35,43;33,04
35,45;33,35
35,48;33,67
35,5;34,01
35,53;34,4
35,55;34,65
35,57;34,97
35,6;35,2
35,62;35,55
35,65;35,88
35,67;36,27
35,7;36,54
35,72;36,98
35,75;37,29
35,77;37,78
35,79;38,1
35,82;38,53
35,84;38,84
35,87;39,29
35,89;39,55
35,92;39,97
35,94;40,22
35,97;40,67
35,99;40,94
36,01;41,35
36,04;41,68
36,06;42,2
36,09;42,59
36,11;43,1
36,14;43,47
36,16;43,98
36,19;44,37
36,21;44,82
36,23;45,14
36,26;45,54
36,28;45,84
36,31;46,25
36,33;46,58
36,36;46,95
36,38;47,3
36,41;47,67
36,43;48,06
36,45;48,49
36,48;48,86
36,5;49,19
36,53;49,47
36,55;49,67
36,58;49,86
36,6;49,97
36,62;50
36,65;50
36,67;50
36,7;50
36,72;50
36,75;50
36,77;50
36,8;50
36,82;50
36,84;50
36,87;50
36,89;50
36,92;50
36,94;50
36,97;50
36,99;50
37,02;50
37,04;50
37,06;50
37,09;50
37,11;50
37,14;50
37,16;50
37,19;50
37,21;50
37,24;50
37,26;50
37,28;50
37,31;50
37,33;50
37,36;50
37,38;50
37,41;50
37,43;50
37,46;50
37,48;50
37,5;50
37,53;50
37,55;50
37,58;50
37,6;50
37,63;50
37,65;50
37,68;50
37,7;50
37,72;50
37,75;50
37,77;50
37,8;50
37,82;50
37,85;50
37,87;50
37,89;50
37,92;50
37,94;50
37,97;50
37,99;50
38,02;50
38,04;50
38,07;50
38,09;50
38,11;50
38,14;50
38,16;49,98
38,19;49,94
38,21;49,8
38,24;49,6
38,26;49,28
38,29;48,95
38,31;48,57
38,33;48,22
38,36;47,79
38,38;47,4
38,41;47
38,43;46,66
38,46;46,33
38,48;45,98
38,51;45,58
38,53;45,17
38,55;44,79
38,58;44,39
38,6;44,08
38,63;43,7
38,65;43,38
38,68;43,05
38,7;42,84
38,73;42,56
38,75;42,42
38,77;42,16
38,8;41,98
38,82;41,7
38,85;41,49
38,87;41,21
38,9;41,07
38,92;40,76
38,94;40,63
38,97;40,4
38,99;40,31
39,02;40,1
39,04;40,04
39,07;39,84
39,09;39,84
39,12;39,65
39,14;39,63
39,16;39,49
39,19;39,55
39,21;39,44
39,24;39,51
39,26;39,39
39,29;39,48
39,31;39,42
39,34;39,55
39,36;39,49
39,38;39,59
39,41;39,56
39,43;39,76
39,46;39,78
39,48;39,92
39,51;39,92
39,53;40,11
39,56;40,17
39,58;40,35
39,6;40,39
39,63;40,58
39,65;40,66
39,68;40,89
39,7;41,01
39,73;41,22
39,75;41,38
39,78;41,59
39,8;41,75
39,82;42,02
39,85;42,23
39,87;42,48
39,9;42,74
39,92;43,02
39,95;43,26
39,97;43,58
39,99;43,84
40,02;44,15
40,04;44,46
40,07;44,71
40,09;44,95
40,12;45,27
40,14;45,5
40,17;45,84
40,19;46,12
40,21;46,4
40,24;46,76
40,26;47,15
40,29;47,5
40,31;47,93
40,34;48,3
40,36;48,69
40,39;49,06
40,41;49,36
40,43;49,6
40,46;49,81
40,48;49,92
40,51;49,98
40,53;50
40,56;50
40,58;50
40,61;50
40,63;50
40,65;50
40,68;50
40,7;50
40,73;50
40,75;50
40,78;50
40,8;50
40,83;50
40,85;50
40,87;50
40,9;50
40,92;50
40,95;50
40,97;50
41;50
41,02;50
41,05;50
41,07;50
41,09;50
41,12;50
41,14;50
41,17;50
41,19;50
41,22;50
41,24;50
41,26;50
41,29;50
41,31;50
41,34;50
41,36;50
41,39;50
41,41;50
41,44;50
41,46;50
41,48;50
41,51;50
41,53;50
41,56;50
41,58;50
41,61;50
41,63;50
41,66;50
41,68;50
41,7;50
41,73;50
41,75;50
41,78;50
41,8;50
41,83;50
41,85;50
41,88;50
41,9;50
41,92;50
41,95;50
41,97;50
42;50
42,02;50
42,05;50
42,07;50
42,1;50
42,12;50
42,14;50
42,17;50
42,19;50
42,22;50
42,24;50
42,27;50
42,29;50
42,31;50
42,34;50
42,36;50
42,39;50
42,41;50
42,44;50
42,46;50
42,49;50
42,51;50
42,53;50
42,56;50
42,58;50
42,61;50
42,63;50
42,66;50
42,68;50
42,71;50
42,73;50
42,75;50
42,78;50
42,8;50
42,83;50
42,85;50
42,88;50
42,9;50
42,93;50
42,95;50
42,97;50
43;50
43,02;50
43,05;50
43,07;50
43,1;50
43,12;50
43,15;50
43,17;50
43,19;50
43,22;50
43,24;50
43,27;50
43,29;50
43,32;50
43,34;50
43,36;50
43,39;50
43,41;50
43,44;50
43,46;50
43,49;50
43,51;50
43,54;50
43,56;50
43,58;50
43,61;50
43,63;50
43,66;50
43,68;50
43,71;50
43,73;50
43,76;50
43,78;50
43,8;50
43,83;50
43,85;50
43,88;50
43,9;50
43,93;50
43,95;50
43,98;50
44;50
44,02;50
44,05;50
44,07;50
44,1;50
44,12;50
