Voltage U1;Corriente IA
3,73;0,25
3,76;0,24
3,78;0,27
3,8;0,22
3,83;0,24
3,85;0,2
3,88;0,27
3,9;0,22
3,93;0,24
3,95;0,17
3,98;0,19
4;0,16
4,02;0,23
4,05;0,17
4,07;0,23
4,1;0,18
4,12;0,21
4,15;0,17
4,17;0,26
4,2;0,18
4,22;0,26
4,24;0,19
4,27;0,25
4,29;0,23
4,32;0,3
4,34;0,21
4,37;0,3
4,39;0,22
4,42;0,29
4,44;0,25
4,46;0,32
4,49;0,25
4,51;0,32
4,54;0,23
4,56;0,29
4,59;0,22
4,61;0,27
4,63;0,2
4,66;0,23
4,68;0,17
4,71;0,25
4,73;0,2
4,76;0,25
4,78;0,18
4,81;0,23
4,83;0,21
4,85;0,24
4,88;0,19
4,9;0,25
4,93;0,19
4,95;0,22
4,98;0,21
5;0,24
5,03;0,25
5,05;0,26
5,07;0,21
5,1;0,25
5,12;0,24
5,15;0,26
5,17;0,26
5,2;0,23
5,22;0,22
5,25;0,24
5,27;0,25
5,29;0,27
5,32;0,26
5,34;0,22
5,37;0,25
5,39;0,22
5,42;0,24
5,44;0,23
5,47;0,26
5,49;0,23
5,51;0,27
5,54;0,24
5,56;0,33
5,59;0,31
5,61;0,35
5,64;0,29
5,66;0,34
5,68;0,29
5,71;0,38
5,73;0,33
5,76;0,4
5,78;0,32
5,81;0,39
5,83;0,33
5,86;0,43
5,88;0,34
5,9;0,42
5,93;0,34
5,95;0,41
5,98;0,34
6;0,41
6,03;0,34
6,05;0,42
6,08;0,3
6,1;0,41
6,12;0,33
6,15;0,4
6,17;0,35
6,2;0,42
6,22;0,34
6,25;0,41
6,27;0,34
6,3;0,44
6,32;0,36
6,34;0,42
6,37;0,35
6,39;0,44
6,42;0,4
6,44;0,46
6,47;0,38
6,49;0,45
6,52;0,41
6,54;0,48
6,56;0,44
6,59;0,47
6,61;0,43
6,64;0,51
6,66;0,5
6,69;0,57
6,71;0,53
6,73;0,56
6,76;0,56
6,78;0,59
6,81;0,56
6,83;0,59
6,86;0,55
6,88;0,55
6,91;0,53
6,93;0,52
6,95;0,51
6,98;0,52
7;0,51
7,03;0,51
7,05;0,49
7,08;0,49
7,1;0,54
7,13;0,55
7,15;0,57
7,17;0,55
7,2;0,58
7,22;0,58
7,25;0,66
7,27;0,64
7,3;0,68
7,32;0,64
7,35;0,67
7,37;0,67
7,39;0,75
7,42;0,71
7,44;0,75
7,47;0,68
7,49;0,76
7,52;0,71
7,54;0,77
7,57;0,72
7,59;0,78
7,61;0,69
7,64;0,8
7,66;0,72
7,69;0,83
7,71;0,75
7,74;0,8
7,76;0,74
7,78;0,82
7,81;0,74
7,83;0,85
7,86;0,75
7,88;0,83
7,91;0,77
7,93;0,85
7,96;0,78
7,98;0,87
8;0,78
8,03;0,87
8,05;0,81
8,08;0,9
8,1;0,86
8,13;0,94
8,15;0,86
8,18;0,93
8,2;0,89
8,22;0,99
8,25;0,94
8,27;0,97
8,3;0,92
8,32;0,97
8,35;0,93
8,37;1
8,4;0,95
8,42;0,97
8,44;0,92
8,47;0,96
8,49;0,96
8,52;1
8,54;0,96
8,57;0,99
8,59;0,97
8,62;1
8,64;1,02
8,66;1,04
8,69;1,03
8,71;1,02
8,74;0,99
8,76;1,01
8,79;1,04
8,81;1,03
8,84;1,06
8,86;1,05
8,88;1,06
8,91;1,07
8,93;1,1
8,96;1,1
8,98;1,15
9,01;1,08
9,03;1,11
9,05;1,08
9,08;1,13
9,1;1,09
9,13;1,12
9,15;1,04
9,18;1,08
9,2;1,04
9,23;1,09
9,25;1,02
9,27;1,07
9,3;1
9,32;1,07
9,35;1,01
9,37;1,09
9,4;1,03
9,42;1,12
9,45;1,04
9,47;1,1
9,49;1,06
9,52;1,14
9,54;1,05
9,57;1,17
9,59;1,08
9,62;1,18
9,64;1,11
9,67;1,17
9,69;1,1
9,71;1,2
9,74;1,09
9,76;1,18
9,79;1,11
9,81;1,18
9,84;1,1
9,86;1,16
9,89;1,08
9,91;1,13
9,93;1,06
9,96;1,12
9,98;1,05
10,01;1,11
10,03;1,1
10,06;1,19
10,08;1,19
10,1;1,24
10,13;1,18
10,15;1,21
10,18;1,2
10,2;1,23
10,23;1,18
10,25;1,18
10,28;1,15
10,3;1,22
10,32;1,24
10,35;1,29
10,37;1,27
10,4;1,27
10,42;1,28
10,45;1,29
10,47;1,27
10,5;1,28
10,52;1,25
10,54;1,22
10,57;1,25
10,59;1,23
10,62;1,29
10,64;1,31
10,67;1,33
10,69;1,32
10,72;1,36
10,74;1,32
10,76;1,41
10,79;1,39
10,81;1,43
10,84;1,4
10,86;1,48
10,89;1,47
10,91;1,58
10,94;1,52
10,96;1,59
10,98;1,53
11,01;1,6
11,03;1,53
11,06;1,63
11,08;1,59
11,11;1,69
11,13;1,6
11,15;1,74
11,18;1,68
11,2;1,79
11,23;1,73
11,25;1,77
11,28;1,69
11,3;1,81
11,33;1,74
11,35;1,85
11,37;1,77
11,4;1,87
11,42;1,85
11,45;1,96
11,47;1,9
11,5;2,02
11,52;1,95
11,55;2,06
11,57;2,02
11,59;2,11
11,62;2,07
11,64;2,17
11,67;2,12
11,69;2,23
11,72;2,22
11,74;2,33
11,77;2,31
11,79;2,39
11,81;2,36
11,84;2,45
11,86;2,44
11,89;2,53
11,91;2,5
11,94;2,53
11,96;2,51
11,99;2,55
12,01;2,53
12,03;2,58
12,06;2,54
12,08;2,58
12,11;2,59
12,13;2,62
12,16;2,67
12,18;2,7
12,21;2,7
12,23;2,73
12,25;2,73
12,28;2,75
12,3;2,8
12,33;2,82
12,35;2,85
12,38;2,86
12,4;2,87
12,42;2,88
12,45;2,93
12,47;2,92
12,5;2,94
12,52;2,92
12,55;2,97
12,57;2,93
12,6;3
12,62;3,01
12,64;3,05
12,67;3
12,69;3,07
12,72;2,98
12,74;3,09
12,77;3,03
12,79;3,08
12,82;3
12,84;3,07
12,86;2,99
12,89;3,09
12,91;3,01
12,94;3,07
12,96;2,99
12,99;3,07
13,01;2,98
13,04;3,06
13,06;3
13,08;3,05
13,11;2,98
13,13;3,04
13,16;2,95
13,18;3,03
13,21;2,94
13,23;3,01
13,26;2,94
13,28;3,02
13,3;2,95
13,33;3,01
13,35;2,97
13,38;3,02
13,4;2,94
13,43;3,02
13,45;2,91
13,47;2,94
13,5;2,85
13,52;2,87
13,55;2,84
13,57;2,88
13,6;2,8
13,62;2,84
13,65;2,79
13,67;2,83
13,69;2,81
13,72;2,8
13,74;2,76
13,77;2,77
13,79;2,73
13,82;2,74
13,84;2,72
13,87;2,72
13,89;2,74
13,91;2,7
13,94;2,67
13,96;2,67
13,99;2,69
14,01;2,71
14,04;2,71
14,06;2,65
14,09;2,7
14,11;2,68
14,13;2,71
14,16;2,68
14,18;2,69
14,21;2,62
14,23;2,64
14,26;2,58
14,28;2,64
14,31;2,59
14,33;2,63
14,35;2,56
14,38;2,63
14,4;2,58
14,43;2,64
14,45;2,59
14,48;2,67
14,5;2,59
14,52;2,67
14,55;2,59
14,57;2,67
14,6;2,61
14,62;2,69
14,65;2,59
14,67;2,67
14,7;2,6
14,72;2,69
14,74;2,62
14,77;2,69
14,79;2,6
14,82;2,74
14,84;2,7
14,87;2,79
14,89;2,74
14,92;2,84
14,94;2,8
14,96;2,89
14,99;2,81
15,01;2,9
15,04;2,82
15,06;2,9
15,09;2,87
15,11;2,94
15,14;2,91
15,16;2,98
15,18;2,93
15,21;3,03
15,23;3,03
15,26;3,1
15,28;3,08
15,31;3,14
15,33;3,11
15,36;3,19
15,38;3,16
15,4;3,22
15,43;3,22
15,45;3,28
15,48;3,3
15,5;3,39
15,53;3,4
15,55;3,51
15,57;3,54
15,6;3,57
15,62;3,61
15,65;3,64
15,67;3,68
15,7;3,74
15,72;3,77
15,75;3,77
15,77;3,8
15,79;3,84
15,82;3,93
15,84;3,97
15,87;4,06
15,89;4,04
15,92;4,15
15,94;4,21
15,97;4,32
15,99;4,34
16,01;4,45
16,04;4,42
16,06;4,53
16,09;4,54
16,11;4,63
16,14;4,62
16,16;4,75
16,19;4,73
16,21;4,88
16,23;4,91
16,26;5,07
16,28;5,11
16,31;5,26
16,33;5,27
16,36;5,41
16,38;5,41
16,41;5,56
16,43;5,54
16,45;5,66
16,48;5,65
16,5;5,78
16,53;5,79
16,55;5,95
16,58;5,96
16,6;6,14
16,63;6,16
16,65;6,31
16,67;6,34
16,7;6,47
16,72;6,44
16,75;6,58
16,77;6,57
16,8;6,7
16,82;6,74
16,84;6,83
16,87;6,83
16,89;6,96
16,92;6,99
16,94;7,14
16,97;7,16
16,99;7,24
17,02;7,27
17,04;7,35
17,06;7,38
17,09;7,46
17,11;7,44
17,14;7,49
17,16;7,49
17,19;7,56
17,21;7,6
17,24;7,63
17,26;7,63
17,28;7,66
17,31;7,66
17,33;7,66
17,36;7,68
17,38;7,67
17,41;7,7
17,43;7,67
17,46;7,67
17,48;7,66
17,5;7,69
17,53;7,66
17,55;7,7
17,58;7,63
17,6;7,66
17,63;7,59
17,65;7,63
17,68;7,58
17,7;7,61
17,72;7,49
17,75;7,54
17,77;7,44
17,8;7,5
17,82;7,4
17,85;7,41
17,87;7,28
17,89;7,3
17,92;7,17
17,94;7,21
17,97;7,07
17,99;7,07
18,02;6,94
18,04;6,98
18,07;6,81
18,09;6,84
18,11;6,69
18,14;6,71
18,16;6,58
18,19;6,59
18,21;6,44
18,24;6,5
18,26;6,35
18,29;6,4
18,31;6,26
18,33;6,27
18,36;6,13
18,38;6,16
18,41;6,03
18,43;6,05
18,46;5,9
18,48;5,95
18,51;5,84
18,53;5,85
18,55;5,72
18,58;5,71
18,6;5,6
18,63;5,63
18,65;5,51
18,68;5,49
18,7;5,37
18,73;5,35
18,75;5,3
18,77;5,3
18,8;5,21
18,82;5,19
18,85;5,14
18,87;5,14
18,9;5,12
18,92;5,1
18,94;5,05
18,97;5,01
18,99;4,95
19,02;4,94
19,04;4,93
19,07;4,9
19,09;4,89
19,12;4,83
19,14;4,85
19,16;4,84
19,19;4,84
19,21;4,81
19,24;4,84
19,26;4,77
19,29;4,8
19,31;4,77
19,34;4,81
19,36;4,78
19,38;4,84
19,41;4,76
19,43;4,8
19,46;4,76
19,48;4,84
19,51;4,8
19,53;4,87
19,56;4,82
19,58;4,89
19,6;4,86
19,63;4,98
19,65;4,9
19,68;5
19,7;4,95
19,73;5,06
19,75;5,06
19,78;5,2
19,8;5,16
19,82;5,3
19,85;5,23
19,87;5,36
19,9;5,33
19,92;5,43
19,95;5,4
19,97;5,53
19,99;5,49
20,02;5,66
20,04;5,65
20,07;5,77
20,09;5,76
20,12;5,88
20,14;5,9
20,17;6,04
20,19;6,06
20,21;6,18
20,24;6,18
20,26;6,32
20,29;6,36
20,31;6,48
20,34;6,52
20,36;6,62
20,39;6,64
20,41;6,78
20,43;6,86
20,46;6,98
20,48;7,06
20,51;7,17
20,53;7,26
20,56;7,41
20,58;7,49
20,61;7,63
20,63;7,71
20,65;7,79
20,68;7,88
20,7;7,98
20,73;8,08
20,75;8,21
20,78;8,34
20,8;8,44
20,83;8,58
20,85;8,7
20,87;8,88
20,9;8,97
20,92;9,1
20,95;9,16
20,97;9,3
21;9,38
21,02;9,56
21,05;9,65
21,07;9,86
21,09;9,96
21,12;10,13
21,14;10,24
21,17;10,48
21,19;10,58
21,22;10,8
21,24;10,85
21,26;11,06
21,29;11,16
21,31;11,39
21,34;11,47
21,36;11,69
21,39;11,73
21,41;11,99
21,44;12,07
21,46;12,3
21,48;12,37
21,51;12,58
21,53;12,64
21,56;12,87
21,58;12,93
21,61;13,15
21,63;13,22
21,66;13,44
21,68;13,51
21,7;13,74
21,73;13,8
21,75;14,01
21,78;14,07
21,8;14,26
21,83;14,34
21,85;14,55
21,88;14,62
21,9;14,78
21,92;14,81
21,95;14,97
21,97;15,04
22;15,16
22,02;15,19
22,05;15,25
22,07;15,26
22,1;15,36
22,12;15,37
22,14;15,44
22,17;15,42
22,19;15,44
22,22;15,43
22,24;15,44
22,27;15,44
22,29;15,43
22,31;15,4
22,34;15,38
22,36;15,34
22,39;15,28
22,41;15,29
22,44;15,22
22,46;15,16
22,49;15,08
22,51;15,01
22,53;14,88
22,56;14,87
22,58;14,72
22,61;14,67
22,63;14,52
22,66;14,46
22,68;14,32
22,71;14,29
22,73;14,14
22,75;14,11
22,78;13,89
22,8;13,83
22,83;13,6
22,85;13,52
22,88;13,33
22,9;13,21
22,93;12,95
22,95;12,89
22,97;12,66
23;12,63
23,02;12,42
23,05;12,34
23,07;12,13
23,1;12,07
23,12;11,82
23,15;11,79
23,17;11,52
23,19;11,45
23,22;11,23
23,24;11,17
23,27;10,93
23,29;10,9
23,32;10,65
23,34;10,63
23,36;10,41
23,39;10,37
23,41;10,18
23,44;10,15
23,46;9,96
23,49;9,91
23,51;9,7
23,54;9,7
23,56;9,51
23,58;9,42
23,61;9,26
23,63;9,18
23,66;9,05
23,68;9,05
23,71;8,91
23,73;8,86
23,76;8,75
23,78;8,71
23,8;8,64
23,83;8,6
23,85;8,49
23,88;8,45
23,9;8,37
23,93;8,33
23,95;8,28
23,98;8,26
24;8,21
24,02;8,18
24,05;8,11
24,07;8,1
24,1;8,13
24,12;8,11
24,15;8,14
24,17;8,1
24,2;8,12
24,22;8,13
24,24;8,16
24,27;8,16
24,29;8,23
24,32;8,17
24,34;8,26
24,37;8,25
24,39;8,34
24,42;8,33
24,44;8,4
24,46;8,34
24,49;8,43
24,51;8,42
24,54;8,56
24,56;8,53
24,59;8,67
24,61;8,69
24,63;8,84
24,66;8,88
24,68;9,07
24,71;9,07
24,73;9,25
24,76;9,25
24,78;9,4
24,81;9,45
24,83;9,61
24,85;9,6
24,88;9,8
24,9;9,84
24,93;10,05
24,95;10,1
24,98;10,28
25;10,36
25,03;10,58
25,05;10,63
25,07;10,81
25,1;10,85
25,12;11,02
25,15;11,1
25,17;11,26
25,2;11,34
25,22;11,54
25,25;11,65
25,27;11,86
25,29;11,97
25,32;12,15
25,34;12,33
25,37;12,54
25,39;12,68
25,42;12,87
25,44;12,98
25,47;13,19
25,49;13,34
25,51;13,5
25,54;13,65
25,56;13,82
25,59;13,99
25,61;14,2
25,64;14,41
25,66;14,64
25,68;14,84
25,71;15,02
25,73;15,25
25,76;15,44
25,78;15,63
25,81;15,84
25,83;16,01
25,86;16,18
25,88;16,38
25,9;16,54
25,93;16,82
25,95;17,05
25,98;17,29
26;17,53
26,03;17,8
26,05;18,01
26,08;18,37
26,1;18,58
26,12;18,82
26,15;18,97
26,17;19,23
26,2;19,39
26,22;19,68
26,25;19,82
26,27;20,09
26,3;20,24
26,32;20,58
26,34;20,77
26,37;21,1
26,39;21,3
26,42;21,61
26,44;21,78
26,47;22,13
26,49;22,28
26,52;22,58
26,54;22,72
26,56;22,97
26,59;23,11
26,61;23,4
26,64;23,54
26,66;23,84
26,69;23,99
26,71;24,28
26,73;24,45
26,76;24,71
26,78;24,84
26,81;25,1
26,83;25,16
26,86;25,36
26,88;25,47
26,91;25,65
26,93;25,72
26,95;25,84
26,98;25,87
27;26,04
27,03;26,08
27,05;26,19
27,08;26,22
27,1;26,26
27,13;26,26
27,15;26,27
27,17;26,25
27,2;26,29
27,22;26,24
27,25;26,18
27,27;26,15
27,3;26,11
27,32;26,08
27,35;26
27,37;25,89
27,39;25,75
27,42;25,65
27,44;25,51
27,47;25,42
27,49;25,27
27,52;25,21
27,54;25,06
27,57;24,96
27,59;24,77
27,61;24,66
27,64;24,42
27,66;24,3
27,69;23,98
27,71;23,81
27,74;23,54
27,76;23,38
27,78;23,06
27,81;22,89
27,83;22,55
27,86;22,39
27,88;22,07
27,91;21,92
27,93;21,65
27,96;21,49
27,98;21,17
28;21
28,03;20,64
28,05;20,46
28,08;20,07
28,1;19,86
28,13;19,49
28,15;19,29
28,18;18,96
28,2;18,82
28,22;18,48
28,25;18,36
28,27;18,02
28,3;17,9
28,32;17,61
28,35;17,47
28,37;17,15
28,4;17,02
28,42;16,71
28,44;16,6
28,47;16,33
28,49;16,16
28,52;15,89
28,54;15,76
28,57;15,54
28,59;15,47
28,62;15,26
28,64;15,14
28,66;14,99
28,69;14,86
28,71;14,72
28,74;14,64
28,76;14,47
28,79;14,37
28,81;14,23
28,84;14,14
28,86;14,08
28,88;14,02
28,91;13,95
28,93;13,87
28,96;13,8
28,98;13,76
29,01;13,75
29,03;13,71
29,05;13,7
29,08;13,64
29,1;13,65
29,13;13,64
29,15;13,67
29,18;13,66
29,2;13,73
29,23;13,67
29,25;13,75
29,27;13,74
29,3;13,85
29,32;13,85
29,35;13,95
29,37;13,93
29,4;14,1
29,42;14,11
29,45;14,28
29,47;14,3
29,49;14,45
29,52;14,49
29,54;14,66
29,57;14,71
29,59;14,92
29,62;14,95
29,64;15,14
29,67;15,2
29,69;15,4
29,71;15,47
29,74;15,66
29,76;15,71
29,79;15,95
29,81;16,04
29,84;16,31
29,86;16,41
29,89;16,66
29,91;16,79
29,93;17,07
29,96;17,16
29,98;17,39
30,01;17,51
30,03;17,73
30,06;17,86
30,08;18,09
30,1;18,23
30,13;18,56
30,15;18,76
30,18;19,02
30,2;19,23
30,23;19,52
30,25;19,75
30,28;20,05
30,3;20,22
30,32;20,44
30,35;20,6
30,37;20,86
30,4;21,09
30,42;21,34
30,45;21,55
30,47;21,86
30,5;22,14
30,52;22,5
30,54;22,78
30,57;23,09
30,59;23,41
30,62;23,74
30,64;24,05
30,67;24,32
30,69;24,59
30,72;24,86
30,74;25,17
30,76;25,42
30,79;25,69
30,81;25,93
30,84;26,34
30,86;26,7
30,89;27,1
30,91;27,4
30,94;27,79
30,96;28,09
30,98;28,54
31,01;28,78
31,03;29,11
31,06;29,33
31,08;29,68
31,11;29,95
31,13;30,35
31,15;30,57
31,18;30,99
31,2;31,27
31,23;31,72
31,25;32,03
31,28;32,47
31,3;32,77
31,33;33,21
31,35;33,49
31,37;33,9
31,4;34,17
31,42;34,56
31,45;34,81
31,47;35,22
31,5;35,46
31,52;35,91
31,55;36,2
31,57;36,57
31,59;36,87
31,62;37,26
31,64;37,54
31,67;37,96
31,69;38,21
31,72;38,5
31,74;38,68
31,77;38,96
31,79;39,13
31,81;39,35
31,84;39,48
31,86;39,67
31,89;39,84
31,91;40,06
31,94;40,22
31,96;40,4
31,99;40,51
32,01;40,64
32,03;40,68
32,06;40,76
32,08;40,82
32,11;40,89
32,13;40,93
32,16;40,94
32,18;40,98
32,2;41
32,23;41,01
32,25;41,01
32,28;41,01
32,3;40,91
32,33;40,9
32,35;40,8
32,38;40,78
32,4;40,71
32,42;40,68
32,45;40,5
32,47;40,44
32,5;40,23
32,52;40,15
32,55;39,91
32,57;39,74
32,6;39,45
32,62;39,31
32,64;39,02
32,67;38,89
32,69;38,56
32,72;38,36
32,74;38,04
32,77;37,86
32,79;37,52
32,82;37,36
32,84;36,98
32,86;36,78
32,89;36,41
32,91;36,17
32,94;35,72
32,96;35,44
32,99;34,99
33,01;34,72
33,04;34,23
33,06;33,97
33,08;33,49
33,11;33,26
33,13;32,82
33,16;32,58
33,18;32,14
33,21;31,9
33,23;31,48
33,26;31,24
33,28;30,74
33,3;30,46
33,33;30,02
33,35;29,77
33,38;29,36
33,4;29,08
33,43;28,66
33,45;28,47
33,47;28,15
33,5;27,94
33,52;27,62
33,55;27,38
33,57;27,06
33,6;26,88
33,62;26,6
33,65;26,39
33,67;26,08
33,69;25,84
33,72;25,62
33,74;25,44
33,77;25,24
33,79;25,09
33,82;24,89
33,84;24,73
33,87;24,6
33,89;24,42
33,91;24,34
33,94;24,22
33,96;24,1
33,99;23,97
34,01;23,88
34,04;23,75
34,06;23,78
34,09;23,67
34,11;23,65
34,13;23,6
34,16;23,6
34,18;23,56
34,21;23,65
34,23;23,6
34,26;23,68
34,28;23,64
34,31;23,74
34,33;23,76
34,35;23,91
34,38;23,91
34,4;24,07
34,43;24,1
34,45;24,29
34,48;24,32
34,5;24,5
34,52;24,54
34,55;24,7
34,57;24,75
34,6;24,96
34,62;25,03
34,65;25,28
34,67;25,41
34,7;25,66
34,72;25,84
34,74;26,13
34,77;26,27
34,79;26,59
34,82;26,77
34,84;27,04
34,87;27,22
34,89;27,5
34,92;27,67
34,94;27,96
34,96;28,13
34,99;28,43
35,01;28,71
35,04;29,07
35,06;29,35
35,09;29,68
35,11;29,98
35,14;30,34
35,16;30,65
35,18;30,95
35,21;31,18
35,23;31,47
35,26;31,76
35,28;32,07
35,31;32,38
35,33;32,7
35,36;33,05
35,38;33,44
35,4;33,8
35,43;34,16
35,45;34,57
35,48;34,94
35,5;35,33
35,53;35,74
35,55;36,1
35,57;36,45
35,6;36,85
35,62;37,23
35,65;37,66
35,67;38
35,7;38,36
35,72;38,78
35,75;39,27
35,77;39,67
35,79;40,19
35,82;40,55
35,84;41,05
35,87;41,5
35,89;41,96
35,92;42,35
35,94;42,87
35,97;43,15
35,99;43,68
36,01;44,07
36,04;44,59
36,06;45,05
36,09;45,57
36,11;45,98
36,14;46,62
36,16;47,07
36,19;47,65
36,21;48,07
36,23;48,56
36,26;48,97
36,28;49,34
36,31;49,55
36,33;49,77
36,36;49,87
36,38;49,98
36,41;50
36,43;50
36,45;50
36,48;50
36,5;50
36,53;50
36,55;50
36,58;50
36,6;50
36,62;50
36,65;50
36,67;50
36,7;50
36,72;50
36,75;50
36,77;50
36,8;50
36,82;50
36,84;50
36,87;50
36,89;50
36,92;50
36,94;50
36,97;50
36,99;50
37,02;50
37,04;50
37,06;50
37,09;50
37,11;50
37,14;50
37,16;50
37,19;50
37,21;50
37,24;50
37,26;50
37,28;50
37,31;50
37,33;50
37,36;50
37,38;50
37,41;50
37,43;50
37,46;50
37,48;50
37,5;50
37,53;50
37,55;50
37,58;50
37,6;50
37,63;50
37,65;50
37,68;50
37,7;50
37,72;50
37,75;50
37,77;50
37,8;50
37,82;50
37,85;50
37,87;50
37,89;50
37,92;50
37,94;50
37,97;50
37,99;50
38,02;50
38,04;50
38,07;50
38,09;50
38,11;50
38,14;50
38,16;50
38,19;50
38,21;50
38,24;50
38,26;50
38,29;50
38,31;50
38,33;50
38,36;50
38,38;50
38,41;50
38,43;49,97
38,46;49,86
38,48;49,64
38,51;49,36
38,53;49,06
38,55;48,72
38,58;48,3
38,6;47,81
38,63;47,37
38,65;46,95
38,68;46,64
38,7;46,29
38,73;45,97
38,75;45,62
38,77;45,38
38,8;45,06
38,82;44,82
38,85;44,5
38,87;44,26
38,9;43,89
38,92;43,68
38,94;43,34
38,97;43,17
38,99;42,91
39,02;42,74
39,04;42,46
39,07;42,36
39,09;42,14
39,12;42,1
39,14;41,92
39,16;41,92
39,19;41,78
39,21;41,78
39,24;41,69
39,26;41,72
39,29;41,63
39,31;41,71
39,34;41,62
39,36;41,71
39,38;41,67
39,41;41,76
39,43;41,74
39,46;41,87
39,48;41,84
39,51;41,99
39,53;42,02
39,56;42,2
39,58;42,25
39,6;42,48
39,63;42,58
39,65;42,83
39,68;42,95
39,7;43,2
39,73;43,31
39,75;43,55
39,78;43,71
39,8;43,97
39,82;44,17
39,85;44,46
39,87;44,65
39,9;44,98
39,92;45,28
39,95;45,63
39,97;45,94
39,99;46,29
40,02;46,62
40,04;47,03
40,07;47,36
40,09;47,69
40,12;48,04
40,14;48,38
40,17;48,69
40,19;49,02
40,21;49,26
40,24;49,53
40,26;49,73
40,29;49,85
40,31;49,94
40,34;50
40,36;50
40,39;50
40,41;50
40,43;50
40,46;50
40,48;50
40,51;50
40,53;50
40,56;50
40,58;50
40,61;50
40,63;50
40,65;50
40,68;50
40,7;50
40,73;50
40,75;50
40,78;50
40,8;50
40,83;50
40,85;50
40,87;50
40,9;50
40,92;50
40,95;50
40,97;50
41;50
41,02;50
41,05;50
41,07;50
41,09;50
41,12;50
41,14;50
41,17;50
41,19;50
41,22;50
41,24;50
41,26;50
41,29;50
41,31;50
41,34;50
41,36;50
41,39;50
41,41;50
41,44;50
41,46;50
41,48;50
41,51;50
41,53;50
41,56;50
41,58;50
41,61;50
41,63;50
41,66;50
41,68;50
41,7;50
41,73;50
41,75;50
41,78;50
41,8;50
41,83;50
41,85;50
41,88;50
41,9;50
41,92;50
41,95;50
41,97;50
42;50
42,02;50
42,05;50
42,07;50
42,1;50
42,12;50
42,14;50
42,17;50
42,19;50
42,22;50
42,24;50
42,27;50
42,29;50
42,31;50
42,34;50
42,36;50
42,39;50
42,41;50
42,44;50
42,46;50
42,49;50
42,51;50
42,53;50
42,56;50
42,58;50
42,61;50
42,63;50
42,66;50
42,68;50
42,71;50
42,73;50
42,75;50
42,78;50
42,8;50
42,83;50
42,85;50
42,88;50
42,9;50
42,93;50
42,95;50
42,97;50
43;50
43,02;50
43,05;50
43,07;50
43,1;50
43,12;50
43,15;50
43,17;50
43,19;50
43,22;50
43,24;50
43,27;50
43,29;50
43,32;50
43,34;50
43,36;50
43,39;50
43,41;50
43,44;50
43,46;50
43,49;50
43,51;50
43,54;50
43,56;50
43,58;50
43,61;50
43,63;50
43,66;50
43,68;50
43,71;50
43,73;50
43,76;50
43,78;50
43,8;50
43,83;50
43,85;50
43,88;50
43,9;50
43,93;50
43,95;50
43,98;50
44;50
44,02;50
44,05;50
44,07;50
44,1;50
44,12;50
44,15;50
44,17;50
44,2;50
44,22;50
44,24;50
44,27;50
44,29;50
44,32;50
44,34;50
